COMMUNICATIONS_AND_IT_EXPENSE,CUSTOMER_ID,END_DATE,INTEREST_EXPENSE,INTEREST_INCOME,LAST_CUSTOMER_REPLIED_TO_OFFER_INDICATOR,LAST_CUSTOMER_REPLY_TIME,LAST_PRODUCT_OFFER_CAMPAIGN,LAST_PRODUCT_OFFER_DATE,PRODUCT_ID,PRODUCT_OFFERED_INDICATOR,PRODUCT_OWNED_INDICATOR,SENTIMENT_SCORE,START_DATE,STATUS2,STATUS_DATE2,STATUS_REASON
541.5637373,1033,31/03/2017,870.1909448,808.0605351,TRUE,6,More Generous Investing,13/03/2017,RetirementBrokerage,TRUE,TRUE,0,01/03/2017,Active,13/03/2017,Active Client
907.5277695,1033,31/03/2017,552.7166164,462.3581939,TRUE,138,The Best Things in Life Are Not Fees,13/03/2017,RetirementPlan,TRUE,TRUE,1,01/03/2017,Active,13/03/2017,Active Client
771.9033497,1033,31/03/2017,407.9174834,593.3016944,TRUE,108,,18/10/2017,ManagedPortfolio,TRUE,FALSE,0,01/03/2017,Inactive,13/03/2017,Inactive Client
642.5620448,1033,31/03/2017,488.9578717,521.8971731,TRUE,143,The Best Things in Life Are Not Fees,13/03/2017,RetirementBasic,TRUE,TRUE,3,01/03/2017,Active,13/03/2017,Active Client
823.1375539,1034,30/09/2018,529.5169363,399.7809696,FALSE,0,,24/09/2017,Cash,TRUE,FALSE,4,01/09/2018,Inactive,23/09/2018,Inactive Client
620.9215381,1034,30/09/2018,307.9393105,87.93117408,TRUE,83,Wealth Comes in Many Forms,23/09/2016,Brokerage,TRUE,TRUE,5,01/09/2018,Active,23/09/2018,Active Client
337.3801178,1034,30/09/2018,434.5398201,836.7980271,TRUE,95,The Best Things in Life Are Not Fees,23/09/2016,Savings,TRUE,TRUE,3,01/09/2018,Active,23/09/2018,Active Client
158.5230661,1034,30/09/2018,907.0394026,839.3273066,FALSE,0,,27/09/2016,Education,TRUE,FALSE,0,01/09/2018,Inactive,23/09/2018,Inactive Client
652.7909962,1034,30/09/2018,687.6090019,358.380578,TRUE,140,The Best Things in Life Are Not Fees,23/09/2016,FinancialPlan,TRUE,TRUE,0,01/09/2018,Active,23/09/2018,Active Client
102.0080574,1034,30/09/2018,290.0613739,612.9111221,FALSE,0,,26/12/2016,RetirementBrokerage,TRUE,FALSE,1,01/09/2018,Inactive,23/09/2018,Inactive Client
513.9967763,1034,30/09/2018,832.4514439,526.8826997,FALSE,0,,18/01/2018,RetirementPlan,TRUE,FALSE,4,01/09/2018,Inactive,23/09/2018,Inactive Client
414.0311213,1035,30/04/2016,192.2512826,69.85698524,TRUE,29,Now Prove It,10/04/2016,Savings,TRUE,TRUE,4,01/04/2016,Active,10/04/2016,Active Client
596.9156309,1035,30/04/2016,211.6036689,412.2512078,TRUE,4,More Generous Investing,10/04/2016,RetirementBasic,TRUE,TRUE,4,01/04/2016,Active,10/04/2016,Active Client
654.5392123,1036,31/03/2017,948.2487808,689.1468273,FALSE,0,,08/07/2017,Cash,TRUE,FALSE,2,01/03/2017,Inactive,21/03/2017,Inactive Client
774.3133229,1036,31/03/2017,969.8687415,462.34113,TRUE,118,Now Prove It,21/03/2017,RetirementBrokerage,TRUE,TRUE,4,01/03/2017,Active,21/03/2017,Active Client
190.0047442,1036,31/03/2017,162.5274529,158.7046569,TRUE,74,Wealth Comes in Many Forms,21/03/2017,RetirementPlan,TRUE,TRUE,3,01/03/2017,Active,21/03/2017,Active Client
73.90965995,1036,31/03/2017,380.8191585,775.1837515,TRUE,63,Now Prove It,21/03/2017,RetirementBasic,TRUE,TRUE,1,01/03/2017,Active,21/03/2017,Active Client
82.78648483,1037,29/02/2016,242.6529091,593.6614715,FALSE,0,,25/06/2018,Cash,TRUE,FALSE,5,01/02/2016,Inactive,10/02/2016,Inactive Client
922.6557088,1037,29/02/2016,551.2881852,345.3057648,FALSE,0,,05/12/2016,Brokerage,TRUE,FALSE,2,01/02/2016,Inactive,10/02/2016,Inactive Client
962.0738772,1037,29/02/2016,894.3773216,653.1797614,TRUE,122,,07/10/2017,Savings,TRUE,FALSE,5,01/02/2016,Inactive,10/02/2016,Inactive Client
975.2773179,1037,29/02/2016,594.1731677,8.887802934,FALSE,0,,22/10/2017,Education,TRUE,FALSE,5,01/02/2016,Inactive,10/02/2016,Inactive Client
644.6921621,1037,29/02/2016,716.3860865,969.4444106,TRUE,52,More Generous Investing,10/02/2016,RetirementBrokerage,TRUE,TRUE,3,01/02/2016,Active,10/02/2016,Active Client
213.1290241,1037,29/02/2016,39.92462923,494.7647678,TRUE,13,More Generous Investing,10/02/2016,RetirementPlan,TRUE,TRUE,0,01/02/2016,Active,10/02/2016,Active Client
438.8521942,1037,29/02/2016,376.4690214,122.9871024,TRUE,119,,15/06/2018,ManagedPortfolio,TRUE,FALSE,1,01/02/2016,Inactive,10/02/2016,Inactive Client
481.4803541,1037,29/02/2016,511.8606231,818.1176918,TRUE,106,Wealth Comes in Many Forms,10/02/2016,RetirementBasic,TRUE,TRUE,4,01/02/2016,Active,10/02/2016,Active Client
295.7361158,1038,31/01/2016,307.4948159,192.4468803,TRUE,111,,13/02/2017,Cash,TRUE,FALSE,5,01/01/2016,Inactive,11/01/2016,Inactive Client
814.52911,1038,31/01/2016,879.9625896,220.2712105,TRUE,105,Wealth Comes in Many Forms,11/01/2016,Brokerage,TRUE,TRUE,3,01/01/2016,Active,11/01/2016,Active Client
641.3947543,1038,31/01/2016,731.9052367,672.5385407,TRUE,4,More Generous Investing,11/01/2016,Savings,TRUE,TRUE,1,01/01/2016,Active,11/01/2016,Active Client
377.3039328,1038,31/01/2016,488.4294033,40.02875753,TRUE,144,,08/11/2017,Education,TRUE,FALSE,5,01/01/2016,Inactive,11/01/2016,Inactive Client
454.3762062,1038,31/01/2016,794.8707928,442.1572976,TRUE,113,Wealth Comes in Many Forms,11/01/2016,FinancialPlan,TRUE,TRUE,1,01/01/2016,Active,11/01/2016,Active Client
185.4159504,1039,30/09/2018,603.0197872,414.1917585,TRUE,20,Now Prove It,13/09/2016,Savings,TRUE,TRUE,0,01/09/2018,Active,13/09/2018,Active Client
975.6205966,1039,30/09/2018,794.5332469,56.88200864,TRUE,38,Now Prove It,13/09/2016,RetirementBasic,TRUE,TRUE,0,01/09/2018,Active,13/09/2018,Active Client
4.486885332,1040,31/08/2016,554.6862213,945.7658883,FALSE,0,,02/11/2017,Cash,TRUE,FALSE,5,01/07/2016,Inactive,01/08/2016,Inactive Client
250.4149022,1040,31/08/2016,227.9599619,457.3513263,TRUE,123,,22/04/2017,Brokerage,TRUE,FALSE,0,01/07/2016,Inactive,01/08/2016,Inactive Client
233.0779343,1040,31/08/2016,213.6732711,988.4035852,TRUE,103,Wealth Comes in Many Forms,01/08/2016,Savings,TRUE,TRUE,4,01/07/2016,Active,01/08/2016,Active Client
731.5762076,1040,31/08/2016,398.2338229,299.4154816,FALSE,0,,19/09/2016,Education,TRUE,FALSE,0,01/07/2016,Inactive,01/08/2016,Inactive Client
896.5209375,1040,31/08/2016,787.6874379,460.6969181,TRUE,148,,18/09/2018,FinancialPlan,TRUE,FALSE,2,01/07/2016,Inactive,01/08/2016,Inactive Client
618.5530669,1040,31/08/2016,39.90704195,391.5494463,TRUE,44,More Generous Investing,01/08/2016,RetirementBasic,TRUE,TRUE,2,01/07/2016,Active,01/08/2016,Active Client
461.3950506,1041,29/02/2016,385.2340175,981.5178779,TRUE,108,,02/01/2018,Cash,TRUE,FALSE,5,01/02/2016,Inactive,14/02/2016,Inactive Client
835.5589225,1041,29/02/2016,86.16486213,380.7052332,FALSE,0,,18/09/2016,Brokerage,TRUE,FALSE,3,01/02/2016,Inactive,14/02/2016,Inactive Client
857.4876448,1041,29/02/2016,504.7622947,582.5389187,FALSE,0,,16/06/2016,Savings,TRUE,FALSE,4,01/02/2016,Inactive,14/02/2016,Inactive Client
302.8984639,1041,29/02/2016,974.7574939,75.99082951,TRUE,112,Now Prove It,14/02/2016,FinancialPlan,TRUE,TRUE,1,01/02/2016,Active,14/02/2016,Active Client
525.7769658,1041,29/02/2016,896.5410594,47.25950782,FALSE,0,,07/03/2017,RetirementBrokerage,TRUE,FALSE,4,01/02/2016,Inactive,14/02/2016,Inactive Client
998.0055598,1041,29/02/2016,807.9311473,376.4691342,TRUE,16,Now Prove It,14/02/2016,RetirementPlan,TRUE,TRUE,5,01/02/2016,Active,14/02/2016,Active Client
895.9840054,1041,29/02/2016,123.9238933,832.9161664,TRUE,112,A Loan With A View,14/02/2016,ManagedPortfolio,TRUE,TRUE,4,01/02/2016,Active,14/02/2016,Active Client
310.7486878,1041,29/02/2016,886.2168868,939.5880758,FALSE,0,,11/10/2017,RetirementBasic,TRUE,FALSE,4,01/02/2016,Inactive,14/02/2016,Inactive Client
370.3054767,1042,30/06/2017,857.3430553,525.5151606,TRUE,47,Now Prove It,13/06/2017,FinancialPlan,TRUE,TRUE,3,01/06/2017,Active,13/06/2017,Active Client
582.5466164,1042,30/06/2017,955.5882366,542.315627,TRUE,125,A Loan With A View,13/06/2017,RetirementBrokerage,TRUE,TRUE,4,01/06/2017,Active,13/06/2017,Active Client
262.3296788,1042,30/06/2017,950.0213025,616.3646469,TRUE,11,More Generous Investing,13/06/2017,RetirementPlan,TRUE,TRUE,1,01/06/2017,Active,13/06/2017,Active Client
707.6645669,1042,30/06/2017,550.9841185,829.4348627,FALSE,0,,03/08/2018,ManagedPortfolio,TRUE,FALSE,4,01/06/2017,Inactive,13/06/2017,Inactive Client
613.9721177,1042,30/06/2017,310.8125725,61.97088677,FALSE,0,,15/05/2018,RetirementBasic,TRUE,FALSE,1,01/06/2017,Inactive,13/06/2017,Inactive Client
3.04817713,1043,31/12/2017,371.5189653,194.8435244,FALSE,0,,24/03/2018,Cash,TRUE,FALSE,5,01/12/2017,Inactive,18/12/2017,Inactive Client
26.40351716,1043,31/12/2017,678.0263061,199.1418263,TRUE,131,,15/06/2018,Brokerage,TRUE,FALSE,2,01/12/2017,Inactive,18/12/2017,Inactive Client
668.6775472,1043,31/12/2017,816.6096787,284.5772652,FALSE,0,,16/05/2018,Savings,TRUE,FALSE,4,01/12/2017,Inactive,18/12/2017,Inactive Client
101.6871704,1043,31/12/2017,580.8122702,424.6483547,FALSE,0,,23/07/2018,Education,TRUE,FALSE,1,01/12/2017,Inactive,18/12/2017,Inactive Client
186.0115326,1043,31/12/2017,766.8685577,415.3650376,TRUE,56,More Generous Investing,18/12/2017,FinancialPlan,TRUE,TRUE,5,01/12/2017,Active,18/12/2017,Active Client
765.4081029,1044,30/06/2018,719.956765,43.70620791,TRUE,9,More Generous Investing,23/06/2016,Savings,TRUE,TRUE,1,01/06/2018,Active,23/06/2018,Active Client
170.2060817,1044,30/06/2018,616.4935721,99.87633596,TRUE,50,Now Prove It,23/06/2016,RetirementBasic,TRUE,TRUE,4,01/06/2018,Active,23/06/2018,Active Client
391.7674449,1045,31/08/2016,289.1840043,839.0847656,TRUE,142,,08/10/2016,Cash,TRUE,FALSE,4,01/08/2016,Inactive,28/08/2016,Inactive Client
57.90543739,1045,31/08/2016,998.9175711,353.3915868,TRUE,63,Now Prove It,28/08/2016,Savings,TRUE,TRUE,5,01/08/2016,Active,28/08/2016,Active Client
794.3178488,1045,31/08/2016,872.827134,897.5811866,FALSE,0,,24/02/2018,Education,TRUE,FALSE,2,01/08/2016,Inactive,28/08/2016,Inactive Client
900.1773779,1045,31/08/2016,993.3065407,755.2868894,FALSE,0,,27/06/2018,FinancialPlan,TRUE,FALSE,5,01/08/2016,Inactive,28/08/2016,Inactive Client
563.9060472,1045,31/08/2016,628.4831825,57.51883751,FALSE,0,,20/03/2017,RetirementBrokerage,TRUE,FALSE,4,01/08/2016,Inactive,28/08/2016,Inactive Client
533.3954369,1045,31/08/2016,772.4866377,187.9313164,FALSE,0,,10/07/2018,RetirementPlan,TRUE,FALSE,1,01/08/2016,Inactive,28/08/2016,Inactive Client
887.0483901,1045,31/08/2016,377.9436312,216.3466126,TRUE,137,,23/01/2017,ManagedPortfolio,TRUE,FALSE,2,01/08/2016,Inactive,28/08/2016,Inactive Client
997.3759111,1045,31/08/2016,585.9800233,584.0143629,TRUE,122,Wealth Comes in Many Forms,28/08/2016,RetirementBasic,TRUE,TRUE,3,01/08/2016,Active,28/08/2016,Active Client
943.4493243,1046,31/07/2018,484.8567024,9.821963763,TRUE,15,More Generous Investing,23/07/2018,Cash,TRUE,TRUE,2,01/07/2018,Active,23/07/2018,Active Client
532.0426493,1046,31/07/2018,76.05050327,319.7513031,TRUE,130,A Loan With A View,23/07/2018,Brokerage,TRUE,TRUE,1,01/07/2018,Active,23/07/2018,Active Client
924.7501403,1046,31/07/2018,80.42693305,925.4908366,FALSE,0,,09/09/2018,Savings,TRUE,FALSE,5,01/07/2018,Inactive,23/07/2018,Inactive Client
579.1205158,1047,28/02/2018,679.7141314,398.4571181,TRUE,33,More Generous Investing,05/02/2018,Cash,TRUE,TRUE,4,01/02/2018,Active,05/02/2018,Active Client
909.80834,1047,28/02/2018,513.6944467,602.71928,TRUE,15,More Generous Investing,05/02/2018,Savings,TRUE,TRUE,1,01/02/2018,Active,05/02/2018,Active Client
943.812057,1047,28/02/2018,915.6375296,285.642022,FALSE,0,,07/05/2018,Education,TRUE,FALSE,4,01/02/2018,Inactive,05/02/2018,Inactive Client
982.9700771,1048,31/08/2018,333.492279,536.356029,TRUE,34,More Generous Investing,20/08/2018,RetirementBrokerage,TRUE,TRUE,4,01/08/2018,Active,20/08/2018,Active Client
352.8515833,1048,31/08/2018,379.8401171,973.3437506,TRUE,116,The Best Things in Life Are Not Fees,20/08/2018,RetirementPlan,TRUE,TRUE,1,01/08/2018,Active,20/08/2018,Active Client
13.01568185,1048,31/08/2018,578.1939646,633.7756139,TRUE,100,,28/08/2018,ManagedPortfolio,TRUE,FALSE,2,01/08/2018,Inactive,20/08/2018,Inactive Client
142.2643909,1048,31/08/2018,513.5745926,598.8644331,TRUE,126,The Best Things in Life Are Not Fees,20/08/2018,RetirementBasic,TRUE,TRUE,3,01/08/2018,Active,20/08/2018,Active Client
653.0687132,1049,31/05/2017,268.6562825,380.4492411,TRUE,47,More Generous Investing,20/05/2017,RetirementBrokerage,TRUE,TRUE,1,01/05/2017,Active,20/05/2017,Active Client
306.6933633,1049,31/05/2017,449.0578026,297.5451001,TRUE,68,A Loan With A View,20/05/2017,RetirementPlan,TRUE,TRUE,0,01/05/2017,Active,20/05/2017,Active Client
82.77252118,1049,31/05/2017,567.0692218,528.9592226,FALSE,0,,29/07/2018,ManagedPortfolio,TRUE,FALSE,2,01/05/2017,Inactive,20/05/2017,Inactive Client
756.8067039,1049,31/05/2017,210.1268685,626.8133922,TRUE,150,The Best Things in Life Are Not Fees,20/05/2017,RetirementBasic,TRUE,TRUE,0,01/05/2017,Active,20/05/2017,Active Client
671.4543581,1050,30/06/2017,914.8951143,4.203501864,FALSE,0,,27/02/2018,Cash,TRUE,FALSE,4,01/05/2017,Inactive,01/06/2017,Inactive Client
256.7203512,1050,30/06/2017,659.8439641,968.5646694,TRUE,136,,21/08/2018,Brokerage,TRUE,FALSE,5,01/05/2017,Inactive,01/06/2017,Inactive Client
986.2168848,1050,30/06/2017,821.5779124,511.729874,TRUE,132,The Best Things in Life Are Not Fees,01/06/2017,Savings,TRUE,TRUE,5,01/05/2017,Active,01/06/2017,Active Client
924.2386075,1050,30/06/2017,94.26188425,764.4198596,TRUE,16,More Generous Investing,01/06/2017,FinancialPlan,TRUE,TRUE,1,01/05/2017,Active,01/06/2017,Active Client
45.509425,1050,30/06/2017,338.8337556,98.76292984,FALSE,0,,05/02/2018,RetirementBrokerage,TRUE,FALSE,5,01/05/2017,Inactive,01/06/2017,Inactive Client
577.3317316,1050,30/06/2017,599.9184714,554.8922608,FALSE,0,,22/09/2018,RetirementPlan,TRUE,FALSE,5,01/05/2017,Inactive,01/06/2017,Inactive Client
479.2720024,1050,30/06/2017,395.2155772,315.2928054,FALSE,0,,29/09/2018,ManagedPortfolio,TRUE,FALSE,1,01/05/2017,Inactive,01/06/2017,Inactive Client
854.8963175,1050,30/06/2017,904.9160693,421.4516081,TRUE,29,More Generous Investing,01/06/2017,RetirementBasic,TRUE,TRUE,0,01/05/2017,Active,01/06/2017,Active Client
710.5944523,1051,30/09/2018,524.2891361,309.5407075,FALSE,0,,09/09/2018,Cash,TRUE,FALSE,2,01/09/2018,Inactive,04/09/2018,Inactive Client
657.6446695,1051,30/09/2018,494.7274918,528.0253034,TRUE,136,,07/09/2018,Brokerage,TRUE,FALSE,4,01/09/2018,Inactive,04/09/2018,Inactive Client
405.4454089,1051,30/09/2018,444.6938813,265.5399875,TRUE,42,More Generous Investing,04/09/2018,RetirementBrokerage,TRUE,TRUE,1,01/09/2018,Active,04/09/2018,Active Client
245.9347817,1051,30/09/2018,610.8814983,511.4726443,TRUE,119,A Loan With A View,04/09/2018,RetirementPlan,TRUE,TRUE,2,01/09/2018,Active,04/09/2018,Active Client
474.2154128,1051,30/09/2018,270.0854959,944.1187524,TRUE,33,Now Prove It,04/09/2018,RetirementBasic,TRUE,TRUE,5,01/09/2018,Active,04/09/2018,Active Client
560.5836593,1052,31/05/2017,248.4402164,236.8030265,FALSE,0,,11/02/2018,Cash,TRUE,FALSE,3,01/05/2017,Inactive,17/05/2017,Inactive Client
481.1924522,1052,31/05/2017,972.9536981,824.7079438,TRUE,126,The Best Things in Life Are Not Fees,17/05/2017,Brokerage,TRUE,TRUE,5,01/05/2017,Active,17/05/2017,Active Client
7.666472641,1052,31/05/2017,56.74297718,511.204165,TRUE,42,Now Prove It,17/05/2017,Savings,TRUE,TRUE,3,01/05/2017,Active,17/05/2017,Active Client
353.8311574,1052,31/05/2017,644.8577911,28.76123777,FALSE,0,,31/08/2017,Education,TRUE,FALSE,1,01/05/2017,Inactive,17/05/2017,Inactive Client
341.2768686,1052,31/05/2017,560.3410936,974.0234813,TRUE,48,Now Prove It,17/05/2017,FinancialPlan,TRUE,TRUE,5,01/05/2017,Active,17/05/2017,Active Client
517.2052054,1053,30/11/2017,151.5281916,473.2470316,TRUE,75,Now Prove It,01/11/2017,RetirementBrokerage,TRUE,TRUE,1,01/10/2017,Active,01/11/2017,Active Client
114.9432159,1054,31/05/2016,596.3427944,348.72744,TRUE,12,Now Prove It,05/05/2016,FinancialPlan,TRUE,TRUE,4,01/05/2016,Active,05/05/2016,Active Client
959.5830963,1054,31/05/2016,219.6355286,328.4873666,TRUE,42,Wealth Comes in Many Forms,05/05/2016,RetirementBrokerage,TRUE,TRUE,4,01/05/2016,Active,05/05/2016,Active Client
49.837202,1054,31/05/2016,669.3531537,786.5423288,TRUE,68,Now Prove It,05/05/2016,RetirementPlan,TRUE,TRUE,1,01/05/2016,Active,05/05/2016,Active Client
473.186549,1055,31/01/2016,473.9047106,569.905362,TRUE,94,Now Prove It,03/01/2016,RetirementBrokerage,TRUE,TRUE,1,01/01/2016,Active,03/01/2016,Active Client
16.38901089,1055,31/01/2016,605.690078,891.9110419,TRUE,59,A Loan With A View,03/01/2016,RetirementPlan,TRUE,TRUE,2,01/01/2016,Active,03/01/2016,Active Client
405.3308684,1055,31/01/2016,778.1136768,162.41917,FALSE,0,,08/09/2016,ManagedPortfolio,TRUE,FALSE,0,01/01/2016,Inactive,03/01/2016,Inactive Client
105.5803183,1055,31/01/2016,475.5625786,824.3613042,TRUE,51,Wealth Comes in Many Forms,03/01/2016,RetirementBasic,TRUE,TRUE,2,01/01/2016,Active,03/01/2016,Active Client
750.650684,1056,31/10/2016,475.4698476,82.59294662,TRUE,129,,11/11/2017,Cash,TRUE,FALSE,3,01/10/2016,Inactive,18/10/2016,Inactive Client
598.9108913,1056,31/10/2016,397.7862327,780.1185336,TRUE,4,More Generous Investing,18/10/2016,RetirementBrokerage,TRUE,TRUE,1,01/10/2016,Active,18/10/2016,Active Client
498.6026692,1056,31/10/2016,968.4472004,524.3502459,TRUE,67,The Best Things in Life Are Not Fees,18/10/2016,RetirementPlan,TRUE,TRUE,1,01/10/2016,Active,18/10/2016,Active Client
597.557522,1056,31/10/2016,111.4714121,12.5146817,FALSE,0,,07/03/2018,ManagedPortfolio,TRUE,FALSE,5,01/10/2016,Inactive,18/10/2016,Inactive Client
818.6977662,1056,31/10/2016,450.0490126,157.5701778,TRUE,40,Wealth Comes in Many Forms,18/10/2016,RetirementBasic,TRUE,TRUE,1,01/10/2016,Active,18/10/2016,Active Client
920.2956559,1057,31/05/2016,341.5977915,451.2385046,TRUE,75,Now Prove It,19/05/2016,RetirementBrokerage,TRUE,TRUE,5,01/05/2016,Active,19/05/2016,Active Client
11.89062087,1057,31/05/2016,205.8638204,531.1357062,TRUE,72,Wealth Comes in Many Forms,19/05/2016,RetirementPlan,TRUE,TRUE,0,01/05/2016,Active,19/05/2016,Active Client
24.22782976,1057,31/05/2016,370.6126405,65.45236073,TRUE,80,Now Prove It,19/05/2016,RetirementBasic,TRUE,TRUE,5,01/05/2016,Active,19/05/2016,Active Client
728.5443779,1058,30/06/2016,928.9029286,343.5949542,FALSE,0,,29/09/2017,Cash,TRUE,FALSE,5,01/06/2016,Inactive,24/06/2016,Inactive Client
362.4782501,1058,30/06/2016,663.0630141,38.08129809,TRUE,63,A Loan With A View,24/06/2016,Brokerage,TRUE,TRUE,4,01/06/2016,Active,24/06/2016,Active Client
437.2579466,1058,30/06/2016,392.7243251,777.2688985,TRUE,99,Wealth Comes in Many Forms,24/06/2016,Savings,TRUE,TRUE,3,01/06/2016,Active,24/06/2016,Active Client
41.61664147,1058,30/06/2016,667.6699065,121.9229639,FALSE,0,,30/03/2017,Education,TRUE,FALSE,4,01/06/2016,Inactive,24/06/2016,Inactive Client
730.1582841,1058,30/06/2016,242.1586884,115.5250396,TRUE,7,More Generous Investing,24/06/2016,FinancialPlan,TRUE,TRUE,0,01/06/2016,Active,24/06/2016,Active Client
122.9947811,1058,30/06/2016,249.2907468,149.6534946,TRUE,145,,16/01/2018,RetirementBrokerage,TRUE,FALSE,1,01/06/2016,Inactive,24/06/2016,Inactive Client
846.4194033,1059,31/03/2018,270.0783483,212.0525031,TRUE,9,More Generous Investing,13/03/2018,FinancialPlan,TRUE,TRUE,2,01/03/2018,Active,13/03/2018,Active Client
682.7082212,1059,31/03/2018,878.5665063,307.3486039,TRUE,44,More Generous Investing,13/03/2018,RetirementPlan,TRUE,TRUE,2,01/03/2018,Active,13/03/2018,Active Client
879.233011,1059,31/03/2018,385.9177962,955.101598,FALSE,0,,18/08/2018,ManagedPortfolio,TRUE,FALSE,4,01/03/2018,Inactive,13/03/2018,Inactive Client
405.1766258,1060,31/03/2018,458.6189116,280.4757851,TRUE,3,More Generous Investing,09/03/2016,Cash,TRUE,TRUE,0,01/03/2018,Active,09/03/2018,Active Client
232.4937079,1060,31/03/2018,514.874125,786.4450299,TRUE,29,More Generous Investing,09/03/2016,Brokerage,TRUE,TRUE,3,01/03/2018,Active,09/03/2018,Active Client
30.22018366,1061,31/07/2017,953.6083721,224.8232865,TRUE,77,Now Prove It,24/07/2017,Cash,TRUE,TRUE,1,01/07/2017,Active,24/07/2017,Active Client
868.4835919,1061,31/07/2017,659.2454187,108.2551025,TRUE,101,Now Prove It,24/07/2017,Brokerage,TRUE,TRUE,3,01/07/2017,Active,24/07/2017,Active Client
767.7812774,1062,30/06/2016,549.3657111,189.5110394,TRUE,66,More Generous Investing,12/06/2016,RetirementBrokerage,TRUE,TRUE,1,01/06/2016,Active,12/06/2016,Active Client
541.2653964,1062,30/06/2016,400.543114,505.8530852,TRUE,35,Wealth Comes in Many Forms,12/06/2016,RetirementPlan,TRUE,TRUE,2,01/06/2016,Active,12/06/2016,Active Client
195.63771,1062,30/06/2016,855.6807478,781.7054869,TRUE,54,Now Prove It,12/06/2016,RetirementBasic,TRUE,TRUE,3,01/06/2016,Active,12/06/2016,Active Client
417.1623745,1063,28/02/2018,33.8910691,544.0456118,FALSE,0,,11/11/2017,Cash,TRUE,FALSE,0,01/02/2018,Inactive,17/02/2018,Inactive Client
716.0051104,1063,28/02/2018,735.0596224,104.6335209,FALSE,0,,17/04/2016,Brokerage,TRUE,FALSE,5,01/02/2018,Inactive,17/02/2018,Inactive Client
496.3926072,1063,28/02/2018,453.9174166,654.0735746,TRUE,129,,02/01/2017,Savings,TRUE,FALSE,3,01/02/2018,Inactive,17/02/2018,Inactive Client
672.1143443,1063,28/02/2018,312.6728303,634.0809794,TRUE,43,More Generous Investing,18/02/2016,RetirementBrokerage,TRUE,TRUE,4,01/02/2018,Active,17/02/2018,Active Client
333.8125526,1063,28/02/2018,157.1270327,838.4885388,TRUE,60,A Loan With A View,18/02/2016,RetirementPlan,TRUE,TRUE,4,01/02/2018,Active,17/02/2018,Active Client
535.9761997,1063,28/02/2018,470.4094308,37.79116299,TRUE,141,,23/03/2016,ManagedPortfolio,TRUE,FALSE,4,01/02/2018,Inactive,17/02/2018,Inactive Client
117.3523566,1063,28/02/2018,777.6898119,128.4518309,TRUE,11,More Generous Investing,18/02/2016,RetirementBasic,TRUE,TRUE,1,01/02/2018,Active,17/02/2018,Active Client
331.3052627,1064,29/02/2016,440.4576314,9.171088029,TRUE,15,Now Prove It,13/02/2016,FinancialPlan,TRUE,TRUE,5,01/02/2016,Active,13/02/2016,Active Client
948.1469733,1064,29/02/2016,915.6346398,211.2705626,TRUE,89,A Loan With A View,13/02/2016,RetirementBrokerage,TRUE,TRUE,3,01/02/2016,Active,13/02/2016,Active Client
