ACQUISITION_COST,AGE_RANGE,ANNUAL_INCOME,BIRTH_YEAR,CONTACT_PREFERENCE,CREDIT_AUTHORITY_LEVEL,CREDIT_SCORE,CURRENT_EMPLOYMENT_START_DATE,CUSTOMER_BEHAVIOR,CUSTOMER_ID,DATE_FIRST_ACCOUNT_OPENED,DATE_LAST_ACCOUNT_OPENED,EDUCATION_LEVEL,EFFECTIVE_DATE,EMPLOYMENT_STATUS,FAMILY_SIZE,GENDER,HEAD_OF_HOUSEHOLD_INDICATOR,HOME_OWNER_INDICATOR,IMPORTANCE_LEVEL_CODE,INTERNET_BANKING_INDICATOR,LOYALTY_RATING_CODE,MARITAL_STATUS,MARKET_GROUP,MONTHLY_HOUSING_COST,MONTHLY_NET_INCOME,NUMBER_OF_DEPENDENT_CHILDREN,PREFERRED_COMMUNICATION_FORM,PRIMARY_SPOKEN_LANGUAGE,PRIMARY_WRITTEN_LANGUAGE,PROFESSION,PURSUIT,REFERRALS_VALUE_CODE,RELATIONSHIP_START_DATE,RETIREMENT_AGE,SATISFACTION_RATING_FROM_SURVEY,SPECIAL_TERMS_INDICATOR,STATUS,STATUS_DATE,WALLET_SHARE_PERCENTAGE,ASSETS,FUNDS_UNDER_MANAGEMENT,TOP_SPENDING_CATEGORY
10.21254433,30 to 40,92014,1984,phone,Medium,757.4480353,01/03/2015,Moderate,1226,02/07/2017,02/07/2017,High School,02/07/2017,Employed,3,Male,1,1,Low priority,0,62258,Married,Accumulating,1380.21,4600.7,1,Email,English,English,Physician,Capital Acquisition,High,02/07/2017,67,satisfied,0,Active,02/07/2017,58,123427,100000,Recreation
70.27979428,65 and over,131385,1941,mail,Very High,682.3184889,10/01/2015,Aggressive,1259,20/07/2016,20/07/2016,Professional,20/07/2016,Retired,1,Female,1,0,Normal priority,1,102863,Divorced,Spending,1970.775,6569.25,0,In Person,English,English,Software Developer,Retirement Planning,Very High,20/07/2016,67,very satisfied,1,Active,20/07/2016,53,227449,1250000,Savings
14.06494977,55 to 65,87048.75,1958,phone,Medium,680.7547623,11/12/2015,Growth,1869,08/06/2016,08/06/2016,University,08/06/2018,Employed,4,Male,1,1,High priority,1,131124,Married,Accumulating,1305.73125,4352.4375,2,Email,Arabic,Arabic,Accountant,Estate Planning,Medium,08/06/2016,67,satisfied,1,Inactive,08/06/2018,30,117927,1250000,Health
56.05391508,55 to 65,77846,1958,email,Low,732.2534604,11/01/2015,Growth,1031,22/12/2016,22/12/2016,PhD,22/12/2016,Homemaker,3,Female,1,1,High priority,0,141124,Single,Accumulating,1167.69,3892.3,2,Teleconference,English,English,Data Scientist,Increase Net Worth,Very Low,22/12/2016,67,very satisfied,0,Active,22/12/2016,33,139163,150000,Health
18.16686321,23 to 30,50186,1990,phone,Very High,768.4785501,12/10/2016,Conserviti,1175,01/06/2017,01/06/2017,High School,01/06/2017,Employed,3,Male,1,1,Low priority,1,143997,Married,Starting,752.79,2509.3,1,Email,English,English,Trades person,Education Planning,Very High,01/06/2017,67,neutral,1,Active,01/06/2017,67,60999,300000,Recreation
71.65087858,55 to 65,50170,1957,mail,Medium,719.5979696,15/06/2017,Moderate,1201,21/07/2018,21/07/2018,PhD,21/07/2018,Homemaker,3,Female,1,1,High priority,1,134425,Single,Accumulating,752.55,2508.5,2,Teleconference,Arabic,Arabic,Data Scientist,Estate Planning,High,21/07/2018,67,satisfied,0,Active,21/07/2018,40,98844,100000,Health
64.5772971,40 to 55,59581,1976,email,High,683.2884814,20/10/2015,Moderate,1426,04/09/2018,04/09/2018,College,04/09/2018,Employed,4,Male,1,1,Low priority,0,112292,Married,Accumulating,893.715,2979.05,2,Email,English,English,Physician,Capital Acquisition,High,04/09/2018,67,satisfied,1,Active,04/09/2018,14,90730,300000,Food
59.57452047,40 to 55,65704,1967,none,Medium,674.9453868,17/10/2015,Moderate,1441,30/11/2016,30/11/2016,University,30/11/2016,Employed,4,Male,0,1,High priority,0,113694,Married,Accumulating,985.56,3285.2,2,Email,English,English,Accountant,Estate Planning,Low,30/11/2016,67,satisfied,1,Active,30/11/2016,43,109498,100000,Personal
50.39680806,55 to 65,94209,1959,phone,Low,759.8031584,28/11/2015,Growth,1496,30/06/2016,30/06/2016,PhD,30/06/2016,Homemaker,3,Female,1,1,High priority,1,123489,Single,Accumulating,1413.135,4710.45,2,Teleconference,English,English,Data Scientist,Increase Net Worth,Very High,30/06/2016,67,very satisfied,0,Active,30/06/2016,65,162548,150000,Health
64.46720078,65 and over,114748,1946,phone,Very Low,663.9858284,06/04/2015,Growth,1892,06/01/2017,06/01/2017,PhD,06/01/2017,Retired,1,Female,0,0,Normal priority,0,46153,Single,Accumulating,1721.22,5737.4,0,In Person,English,English,Professor,Increase Net Worth,Very High,06/01/2017,67,very satisfied,1,Active,06/01/2017,63,198657,80000,Insurance
40.8762087,65 and over,138777,1950,none,Very High,720.5992728,20/07/2015,Aggressive,1051,04/09/2018,04/09/2018,PhD,04/09/2018,Homemaker,2,Female,0,0,Normal priority,0,108991,Married,Spending,2081.655,6938.85,0,In Person,English,English,Professor,Increase Net Worth,Very Low,04/09/2018,67,very satisfied,0,Active,04/09/2018,67,223108,750000,Transportaion
71.054078,55 to 65,159973.75,1952,mail,Very High,719.6678463,17/11/2017,Aggressive,1243,14/08/2016,14/08/2016,PhD,14/08/2018,Homemaker,2,Male,1,0,High priority,0,84458,Married,Spending,2399.60625,7998.6875,0,In Person,Arabic,Arabic,Professor,Increase Net Worth,Low,14/08/2016,67,very satisfied,0,Inactive,14/08/2018,27,210391,750000,Transportaion
4.032125477,55 to 65,111253,1953,email,Very Low,720.7475945,04/10/2015,Growth,1274,23/07/2016,23/07/2016,PhD,23/07/2016,Homemaker,1,Female,1,1,High priority,0,68084,Single,Accumulating,1668.795,5562.65,0,Other,English,English,Professor,Increase Net Worth,Very Low,23/07/2016,67,very satisfied,1,Active,23/07/2016,68,186231,80000,Transportaion
20.68874829,23 to 30,55187,1993,mail,Very High,682.5805783,18/08/2017,Conserviti,1296,23/07/2018,23/07/2018,High School,23/07/2018,Unemployed,3,Male,0,1,Low priority,0,112721,Married,Starting,827.805,2759.35,1,Email,Arabic,Arabic,Trades person,Education Planning,Medium,23/07/2018,67,neutral,0,Active,23/07/2018,66,64082,300000,Recreation
1.043129485,65 and over,110635,1934,email,Very High,730.5210173,15/12/2015,Aggressive,1415,01/08/2016,01/08/2016,Professional,01/08/2016,Selfemployed,1,Female,1,0,Normal priority,1,69276,Divorced,Spending,1659.525,5531.75,0,In Person,English,English,Software Developer,Retirement Planning,Very High,01/08/2016,67,very satisfied,1,Active,01/08/2016,43,207971,750000,Uncategorized
78.12822753,55 to 65,105583,1957,phone,Low,715.9803302,25/03/2016,Growth,1510,05/09/2018,05/09/2018,PhD,05/09/2018,Homemaker,4,Female,1,1,High priority,1,46095,Married,Accumulating,1583.745,5279.15,2,Teleconference,English,English,Data Scientist,Increase Net Worth,Very High,05/09/2018,67,very satisfied,1,Active,05/09/2018,60,174549,180000,Health
9.192493408,30 to 40,72727,1978,email,High,760.7755893,16/09/2015,Moderate,1621,30/06/2016,30/06/2016,College,30/06/2016,Employed,3,Male,1,1,Low priority,1,124606,Married,Accumulating,1090.905,3636.35,1,Email,English,English,Physician,Capital Acquisition,High,30/06/2016,67,satisfied,1,Active,30/06/2016,34,104353,100000,Housing
62.99071747,55 to 65,90661,1958,none,Low,793.7464681,13/05/2015,Growth,1030,16/06/2017,16/06/2017,University,16/06/2017,Homemaker,4,Female,0,1,High priority,1,104850,Married,Accumulating,1359.915,4533.05,2,Teleconference,Arabic,Arabic,Data Scientist,Philanthropy,High,16/06/2017,67,satisfied,0,Active,16/06/2017,8,149613,150000,Health
98.64040607,55 to 65,131605,1952,none,Low,723.5465876,22/06/2015,Growth,1034,23/09/2016,23/09/2016,PhD,23/09/2018,Retired,2,Male,1,1,High priority,0,116342,Married,Accumulating,1974.075,6580.25,0,Other,English,English,Professor,Increase Net Worth,Low,23/09/2016,67,very satisfied,1,Inactive,23/09/2018,74,179500,180000,Transportaion
76.11431221,65 and over,144531,1934,mail,Very High,759.0233916,17/11/2015,Aggressive,1064,13/02/2016,13/02/2016,Professional,13/02/2016,Selfemployed,1,Female,1,0,Normal priority,1,103733,Divorced,Gifting,2167.965,7226.55,0,Video Conference,English,English,Software Developer,Retirement Planning,Very High,13/02/2016,67,very dissatisfied,0,Active,13/02/2016,2,253452,1250000,Uncategorized
60.73034626,65 and over,140950,1945,none,Very High,710.6286502,05/12/2014,Aggressive,1156,22/12/2016,22/12/2016,Professional,22/12/2016,Retired,1,Female,1,0,Normal priority,0,76281,Divorced,Spending,2114.25,7047.5,0,In Person,English,English,Software Developer,Retirement Planning,Very High,22/12/2016,67,very satisfied,0,Active,22/12/2016,69,238633,1250000,Savings
38.24978429,30 to 40,50372,1986,email,Very High,763.5483892,12/11/2015,Conserviti,1163,11/01/2016,11/01/2016,High School,11/01/2016,Employed,3,Male,0,1,Low priority,1,91967,Married,Starting,755.58,2518.6,1,Email,English,English,Lawyer,Education Planning,High,11/01/2016,67,neutral,1,Active,11/01/2016,14,65206,300000,Recreation
73.70467471,30 to 40,64869,1977,mail,High,711.3689488,07/08/2015,Moderate,1489,12/09/2016,12/09/2016,College,12/09/2016,Employed,3,Male,1,1,Low priority,1,95050,Married,Accumulating,973.035,3243.45,1,Email,Arabic,Arabic,Physician,Capital Acquisition,Low,12/09/2016,67,satisfied,0,Active,12/09/2016,38,96115,300000,Housing
73.77435256,40 to 55,96716,1970,email,Low,672.2376001,11/02/2015,Growth,1752,28/08/2017,28/08/2017,University,28/08/2017,Employed,4,Male,1,1,High priority,1,142167,Married,Accumulating,1450.74,4835.8,2,Teleconference,English,English,Data Scientist,Estate Planning,Very Low,28/08/2017,67,satisfied,1,Active,28/08/2017,14,149166,150000,Personal
31.65637494,55 to 65,106943,1952,mail,Very Low,689.0091873,02/04/2016,Growth,1772,03/09/2017,03/09/2017,PhD,03/09/2017,Homemaker,2,Female,1,1,High priority,1,74539,Married,Accumulating,1604.145,5347.15,0,Teleconference,English,English,Data Scientist,Increase Net Worth,Medium,03/09/2017,67,very satisfied,1,Active,03/09/2017,10,177863,80000,Transportaion
76.67634524,40 to 55,103551,1971,email,Low,758.5361239,24/04/2015,Growth,1826,21/07/2018,21/07/2018,College,21/07/2018,Employed,4,Male,1,1,High priority,0,108089,Married,Accumulating,1553.265,5177.55,2,Email,English,English,Accountant,Estate Planning,High,21/07/2018,67,satisfied,0,Active,21/07/2018,63,154734,150000,Food
47.68647046,30 to 40,73188.75,1979,phone,High,798.340333,02/03/2017,Conserviti,1974,12/01/2016,12/01/2016,College,11/01/2018,Employed,2,Female,1,1,Low priority,0,136504,Single,Accumulating,1097.83125,3659.4375,1,Email,Arabic,Arabic,Lawyer,Capital Acquisition,Very High,12/01/2016,67,neutral,0,Inactive,11/01/2018,28,79469,300000,Housing
10.09408869,40 to 55,157791.25,1972,email,Low,669.328039,11/09/2015,Growth,1276,07/03/2016,07/03/2016,University,07/03/2018,Employed,4,Female,1,0,High priority,0,60141,Married,Accumulating,2366.86875,7889.5625,2,Teleconference,English,English,Data Scientist,Increase Net Worth,Very High,07/03/2016,67,very satisfied,0,Inactive,07/03/2018,59,190571,180000,Food
64.40793373,40 to 55,57603,1969,email,High,684.2715217,02/02/2015,Moderate,1307,19/05/2016,19/05/2016,University,19/05/2016,Employed,4,Male,1,1,Low priority,1,82391,Married,Accumulating,864.045,2880.15,2,Email,English,English,Physician,Capital Acquisition,Low,19/05/2016,67,satisfied,0,Active,19/05/2016,48,95609,100000,Personal
18.44017133,55 to 65,99397,1954,mail,Low,654.8261586,15/06/2016,Growth,1574,16/06/2017,16/06/2017,PhD,16/06/2017,Homemaker,1,Female,1,1,High priority,0,48679,Single,Accumulating,1490.955,4969.85,0,Teleconference,English,English,Data Scientist,Increase Net Worth,Low,16/06/2017,67,very satisfied,1,Active,16/06/2017,69,168697,180000,Transportaion
30.36943395,30 to 40,131778,1977,phone,Low,732.2086937,04/02/2016,Growth,1708,01/08/2018,01/08/2018,College,01/08/2018,Employed,3,Male,1,0,High priority,1,50499,Married,Accumulating,1976.67,6588.9,1,Teleconference,English,English,Data Scientist,Estate Planning,Medium,01/08/2018,67,satisfied,1,Active,01/08/2018,5,183801,180000,Housing
9.90932097,65 and over,114568,1941,phone,Very High,797.4449107,26/07/2015,Aggressive,1372,26/12/2016,26/12/2016,Professional,26/12/2016,Retired,1,Female,1,0,Normal priority,1,59222,Single,Spending,1718.52,5728.4,0,In Person,English,English,Professor,Increase Net Worth,Low,26/12/2016,67,very satisfied,1,Active,26/12/2016,5,200280,750000,Savings
36.30914066,23 to 30,63797,1989,email,Very High,723.6854183,22/06/2017,Conserviti,1480,20/06/2018,20/06/2018,High School,20/06/2018,Employed,3,Male,1,1,Low priority,0,63845,Married,Starting,956.955,3189.85,1,Email,English,English,Lawyer,Education Planning,Very High,20/06/2018,67,neutral,0,Active,20/06/2018,35,79404,300000,Recreation
24.03494388,55 to 65,137324,1959,phone,Very High,797.5068256,16/04/2014,Aggressive,1816,30/11/2016,30/11/2016,University,30/11/2016,Homemaker,4,Female,0,0,High priority,0,111562,Married,Spending,2059.86,6866.2,2,In Person,Arabic,Arabic,Professor,Increase Net Worth,Very High,30/11/2016,67,very satisfied,1,Active,30/11/2016,44,216002,750000,Health
15.69171529,23 to 30,50586,1993,email,Very High,736.1795703,22/01/2014,Conserviti,1871,30/06/2016,30/06/2016,High School,30/06/2016,Employed,3,Male,1,1,Low priority,1,102047,Married,Starting,758.79,2529.3,1,Email,English,English,Trades person,Education Planning,Low,30/06/2016,67,neutral,1,Active,30/06/2016,68,59669,300000,Recreation
49.76885853,55 to 65,86968,1960,email,Low,742.4565444,10/03/2015,Growth,1889,31/03/2017,31/03/2017,University,31/03/2017,Homemaker,4,Female,1,1,High priority,1,141886,Married,Accumulating,1304.52,4348.4,2,Teleconference,English,English,Data Scientist,Philanthropy,High,31/03/2017,67,satisfied,0,Active,31/03/2017,64,145564,150000,Health
17.42625585,40 to 55,56034,1970,none,High,742.1714814,18/09/2015,Moderate,1235,24/10/2016,24/10/2016,College,24/10/2016,Employed,4,Male,1,1,Low priority,0,102034,Married,Accumulating,840.51,2801.7,2,Email,English,English,Lawyer,Capital Acquisition,Very High,24/10/2016,67,neutral,0,Active,24/10/2016,21,84171,100000,Personal
10.57083835,65 and over,139971.25,1944,mail,Very Low,777.5652725,24/04/2016,Growth,1493,14/08/2016,14/08/2016,PhD,14/08/2018,Homemaker,2,Male,1,0,Normal priority,0,63591,Married,Accumulating,2099.56875,6998.5625,0,In Person,English,English,Professor,Increase Net Worth,Medium,14/08/2016,67,very satisfied,1,Inactive,14/08/2018,9,192474,80000,Savings
68.30892875,40 to 55,103671,1973,email,Low,667.3366218,19/04/2014,Growth,1634,20/07/2016,20/07/2016,College,20/07/2016,Employed,4,Male,1,1,High priority,0,95133,Married,Accumulating,1555.065,5183.55,2,Email,English,English,Accountant,Estate Planning,Low,20/07/2016,67,satisfied,1,Active,20/07/2016,28,151455,150000,Food
35.70608233,65 and over,117436,1943,phone,Very High,655.5797895,18/08/2015,Aggressive,1019,28/02/2016,28/02/2016,Professional,28/02/2016,Retired,1,Female,1,0,Normal priority,1,124285,Single,Spending,1761.54,5871.8,0,In Person,Arabic,Arabic,Professor,Increase Net Worth,Very Low,28/02/2016,67,very satisfied,0,Active,28/02/2016,17,202591,750000,Savings
35.03545762,65 and over,92088,1944,none,Low,770.8728496,23/04/2014,Growth,1269,28/02/2016,28/02/2016,Professional,28/02/2016,Retired,1,Female,1,1,High priority,1,89613,Single,Accumulating,1381.32,4604.4,0,In Person,English,English,Professor,Increase Net Worth,Very High,28/02/2016,67,very satisfied,0,Active,28/02/2016,59,170364,180000,Savings
36.32579461,30 to 40,139747.5,1982,none,Medium,738.6330735,29/10/2016,Growth,1294,23/06/2016,23/06/2016,College,23/06/2018,Employed,3,Female,1,1,High priority,1,74065,Married,Accumulating,2096.2125,6987.375,1,Teleconference,Arabic,Arabic,Data Scientist,Estate Planning,Very Low,23/06/2016,67,satisfied,1,Inactive,23/06/2018,63,162349,1250000,Recreation
8.144778512,55 to 65,179050,1957,phone,Very High,718.7249903,08/10/2017,Aggressive,1927,26/02/2016,26/02/2016,PhD,25/02/2018,Homemaker,4,Male,1,0,High priority,0,96119,Married,Spending,2685.75,8952.5,2,In Person,English,English,Professor,Increase Net Worth,Very High,26/02/2016,67,very satisfied,0,Inactive,25/02/2018,59,228115,750000,Health
99.81141326,65 and over,104082,1946,email,Very Low,674.925171,22/08/2016,Growth,1135,05/09/2018,05/09/2018,Professional,05/09/2018,Retired,1,Female,0,1,High priority,1,87635,Single,Accumulating,1561.23,5204.1,0,In Person,English,English,Professor,Increase Net Worth,Very Low,05/09/2018,67,very satisfied,0,Active,05/09/2018,63,184948,80000,Insurance
67.33313351,40 to 55,90843,1969,none,Medium,723.0085462,03/06/2015,Growth,1350,23/02/2016,23/02/2016,College,23/02/2016,Employed,4,Male,1,1,High priority,0,143296,Married,Accumulating,1362.645,4542.15,2,Email,English,English,Accountant,Estate Planning,Low,23/02/2016,67,satisfied,0,Active,23/02/2016,43,136643,1250000,Personal
9.877434056,40 to 55,80584,1967,mail,Medium,713.4858791,06/09/2016,Growth,1418,18/12/2017,18/12/2017,College,18/12/2017,Employed,4,Male,1,1,High priority,1,118686,Married,Accumulating,1208.76,4029.2,2,Email,English,English,Accountant,Estate Planning,Very High,18/12/2017,67,satisfied,0,Active,18/12/2017,30,121145,1250000,Personal
56.46029667,55 to 65,74708,1957,phone,Low,696.5546434,01/05/2016,Growth,1875,18/03/2017,18/03/2017,PhD,18/03/2017,Retired,3,Female,0,1,High priority,1,120062,Single,Accumulating,1120.62,3735.4,2,Teleconference,English,English,Data Scientist,Increase Net Worth,Very High,18/03/2017,67,very satisfied,0,Active,18/03/2017,22,138967,150000,Health
93.53216112,55 to 65,101903,1957,phone,Low,729.9861107,01/12/2014,Growth,1148,24/04/2016,24/04/2016,University,24/04/2016,Employed,4,Female,1,1,High priority,0,113449,Married,Accumulating,1528.545,5095.15,2,Teleconference,English,English,Data Scientist,Estate Planning,High,24/04/2016,67,satisfied,1,Active,24/04/2016,9,160575,180000,Health
35.99719809,40 to 55,70188,1975,email,High,662.3826547,16/09/2017,Moderate,1210,28/08/2018,28/08/2018,College,28/08/2018,Employed,4,Male,1,1,Low priority,1,75721,Married,Accumulating,1052.82,3509.4,2,Email,English,English,Physician,Capital Acquisition,Very High,28/08/2018,67,satisfied,0,Active,28/08/2018,13,105796,100000,Food
9.957265466,40 to 55,46588,1967,phone,High,762.7982513,22/07/2016,Moderate,1280,16/06/2017,16/06/2017,University,16/06/2017,Employed,4,Male,1,1,Low priority,1,83353,Married,Accumulating,698.82,2329.4,2,Email,Arabic,Arabic,Physician,Capital Acquisition,High,16/06/2017,67,satisfied,0,Active,16/06/2017,72,81701,300000,Personal
33.1971519,65 and over,139712,1936,email,Very High,779.7164208,20/07/2016,Aggressive,1363,15/04/2018,15/04/2018,Professional,15/04/2018,Selfemployed,1,Female,0,0,Normal priority,0,122350,Divorced,Gifting,2095.68,6985.6,0,In Person,English,English,Software Developer,Retirement Planning,Very High,15/04/2018,67,very satisfied,1,Active,15/04/2018,13,243684,1250000,Uncategorized
75.41932707,65 and over,109679,1948,phone,Very Low,734.8175433,24/03/2015,Growth,1689,13/02/2016,13/02/2016,PhD,13/02/2016,Homemaker,1,Female,0,1,High priority,1,88671,Single,Accumulating,1645.185,5483.95,0,In Person,English,English,Professor,Increase Net Worth,Very Low,13/02/2016,67,very satisfied,0,Active,13/02/2016,1,188599,80000,Insurance
51.63221899,65 and over,136527,1937,none,Very High,722.9250841,12/09/2014,Aggressive,1759,20/07/2016,20/07/2016,Professional,20/07/2016,Selfemployed,1,Female,1,0,Normal priority,1,60693,Divorced,Gifting,2047.905,6826.35,0,In Person,English,English,Software Developer,Retirement Planning,Very High,20/07/2016,67,very satisfied,1,Active,20/07/2016,8,239177,1250000,Giving
14.55747926,30 to 40,61419,1983,phone,High,719.069492,21/01/2016,Conserviti,1771,22/12/2017,22/12/2017,College,22/12/2017,Employed,3,Male,1,1,Low priority,0,97920,Married,Accumulating,921.285,3070.95,1,Email,English,English,Lawyer,Capital Acquisition,Medium,22/12/2017,67,neutral,0,Active,22/12/2017,67,85634,300000,Recreation
47.90062933,65 and over,127489,1951,email,Very High,793.5120323,25/10/2015,Aggressive,1866,04/07/2017,04/07/2017,PhD,04/07/2017,Retired,1,Female,1,0,Normal priority,0,55300,Single,Spending,1912.335,6374.45,0,In Person,English,English,Professor,Increase Net Worth,Low,04/07/2017,67,very satisfied,0,Active,04/07/2017,21,213140,750000,Transportaion
69.91122455,40 to 55,58410,1972,email,High,796.8051202,24/01/2016,Moderate,1877,02/05/2017,02/05/2017,University,02/05/2017,Employed,4,Male,1,1,Low priority,1,128248,Married,Accumulating,876.15,2920.5,2,Email,English,English,Physician,Capital Acquisition,Low,02/05/2017,67,satisfied,1,Active,02/05/2017,14,93858,100000,Food
89.65723744,23 to 30,48359,1993,phone,Very High,671.293489,25/03/2014,Conserviti,1955,17/05/2016,17/05/2016,High School,17/05/2016,Unemployed,3,Male,1,1,Low priority,1,53154,Married,Starting,725.385,2417.95,1,Email,English,English,Trades person,Education Planning,Very High,17/05/2016,67,dissatisfied,1,Active,17/05/2016,33,53065,300000,Recreation
5.884087799,55 to 65,102133,1958,phone,Low,673.9590407,18/02/2015,Growth,1056,18/10/2016,18/10/2016,PhD,18/10/2016,Homemaker,4,Female,1,1,High priority,0,49931,Married,Accumulating,1531.995,5106.65,2,Teleconference,Arabic,Arabic,Data Scientist,Increase Net Worth,Very High,18/10/2016,67,very satisfied,1,Active,18/10/2016,16,167896,180000,Health
