ASSETS,CUSTOMER_ID,FUNDS_UNDER_MANAGEMENT,TOP_SPENDING_CATEGORY
62592,1055,300000,Recreation
62592,1055,300000,Recreation
62592,1055,300000,Recreation
62592,1055,300000,Recreation
62592,1055,300000,Recreation
62592,1055,300000,Recreation
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
167896,1056,180000,Health
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
196346,1057,750000,Savings
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
183031,1058,180000,Health
64271,1059,300000,Recreation
64271,1059,300000,Recreation
64271,1059,300000,Recreation
64271,1059,300000,Recreation
64271,1059,300000,Recreation
64271,1059,300000,Recreation
64271,1059,300000,Recreation
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
188330,1060,80000,Savings
155815,1061,150000,Food
155815,1061,150000,Food
155815,1061,150000,Food
155815,1061,150000,Food
155815,1061,150000,Food
155815,1061,150000,Food
155815,1061,150000,Food
155815,1061,150000,Food
155815,1061,150000,Food
155815,1061,150000,Food
155815,1061,150000,Food
155815,1061,150000,Food
155815,1061,150000,Food
155815,1061,150000,Food
155815,1061,150000,Food
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
242410,1062,1250000,Giving
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
110060,1063,100000,Personal
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
253452,1064,1250000,Uncategorized
200006,1065,80000,Health
200006,1065,80000,Health
200006,1065,80000,Health
200006,1065,80000,Health
200006,1065,80000,Health
200006,1065,80000,Health
200006,1065,80000,Health
200006,1065,80000,Health
200006,1065,80000,Health
200006,1065,80000,Health
200006,1065,80000,Health
200006,1065,80000,Health
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
186836,1066,180000,Food
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
196082,1067,750000,Giving
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
137746,1068,1250000,Recreation
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
234408,1069,1250000,Insurance
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
170618,1070,180000,Personal
178121,1071,180000,Transportaion
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
246260,1072,1250000,Savings
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
76124,1073,300000,Recreation
77558,1074,300000,Recreation
77558,1074,300000,Recreation
77558,1074,300000,Recreation
77558,1074,300000,Recreation
77558,1074,300000,Recreation
77558,1074,300000,Recreation
77558,1074,300000,Recreation
77558,1074,300000,Recreation
77558,1074,300000,Recreation
77558,1074,300000,Recreation
77558,1074,300000,Recreation
77558,1074,300000,Recreation
77558,1074,300000,Recreation
77558,1074,300000,Recreation
77558,1074,300000,Recreation
77558,1074,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
91844,1075,300000,Recreation
114649,1076,100000,Personal
114649,1076,100000,Personal
114649,1076,100000,Personal
197593,1077,750000,Savings
197593,1077,750000,Savings
197593,1077,750000,Savings
197593,1077,750000,Savings
197593,1077,750000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
140715,1078,180000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
220610,1079,1250000,Savings
