ACTIVITY_FEES,COMMUNICATIONS_AND_IT_EXPENSE,CUSTOMER_ID,END_DATE,INTEREST_EXPENSE,INTEREST_INCOME,LAST_CUSTOMER_REPLIED_TO_OFFER_INDICATOR,LAST_CUSTOMER_REPLY_TIME,LAST_PRODUCT_OFFER_CAMPAIGN,LAST_PRODUCT_OFFER_DATE,PRODUCT_ID,PRODUCT_OFFERED_INDICATOR,PRODUCT_OWNED_INDICATOR,SENTIMENT_SCORE,START_DATE,STATUS,STATUS_DATE,STATUS_REASON
46360.617351516266,850.4084196353016,1031,2016-12-31,431.2316443640739,345.26526842262905,True,12,Now Prove It,2016-12-22,RetirementPlan,True,True,0,2016-12-01,Active,2016-12-22,Active Client
8079.488630140409,176.3247193688685,1032,2018-07-31,974.6087812856663,147.25362798701642,True,126,Now Prove It,2018-07-24,RetirementBrokerage,True,True,0,2018-07-01,Active,2018-07-24,Active Client
8079.488630140409,63.86194608019703,1032,2018-07-31,837.2962317184604,718.1583249670592,True,121,A Loan With A View,2018-07-24,RetirementPlan,True,True,5,2018-07-01,Active,2018-07-24,Active Client
8079.488630140409,542.952626854557,1032,2018-07-31,428.35013225674777,438.7627653154784,False,0.0,,2018-08-08,ManagedPortfolio,True,False,1,2018-07-01,Inactive,2018-07-24,Inactive Client
8079.488630140409,740.5511335965379,1032,2018-07-31,146.6177226882287,51.92915537161488,True,66,Wealth Comes in Many Forms,2018-07-24,RetirementBasic,True,True,5,2018-07-01,Active,2018-07-24,Active Client
54249.83877148861,722.2450606065134,1033,2017-03-31,305.9965036830962,623.9716772886301,True,139,,2018-03-11,Cash,True,False,1,2017-03-01,Inactive,2017-03-13,Inactive Client
54249.83877148861,202.29300398640115,1033,2017-03-31,623.4960772036919,197.92249220765763,False,0.0,,2017-04-22,Brokerage,True,False,3,2017-03-01,Inactive,2017-03-13,Inactive Client
54249.83877148861,124.89175511611434,1033,2017-03-31,79.79927238738178,766.12669382347,False,0.0,,2017-06-06,Savings,True,False,3,2017-03-01,Inactive,2017-03-13,Inactive Client
54249.83877148861,541.5637373451272,1033,2017-03-31,870.190944753951,808.0605351171162,True,6,More Generous Investing,2017-03-13,RetirementBrokerage,True,True,0,2017-03-01,Active,2017-03-13,Active Client
54249.83877148861,907.5277694966657,1033,2017-03-31,552.7166163708375,462.35819389784984,True,138,The Best Things in Life Are Not Fees,2017-03-13,RetirementPlan,True,True,1,2017-03-01,Active,2017-03-13,Active Client
54249.83877148861,771.9033497349424,1033,2017-03-31,407.9174833926579,593.3016943978284,True,108,,2017-10-18,ManagedPortfolio,True,False,0,2017-03-01,Inactive,2017-03-13,Inactive Client
54249.83877148861,642.5620447733099,1033,2017-03-31,488.9578716578066,521.8971731203651,True,143,The Best Things in Life Are Not Fees,2017-03-13,RetirementBasic,True,True,3,2017-03-01,Active,2017-03-13,Active Client
96.63166202493376,823.1375538572152,1034,2018-09-30,529.5169362715807,399.7809695978741,False,0.0,,2017-09-24,Cash,True,False,4,2018-09-01,Inactive,2018-09-23,Inactive Client
96.63166202493376,620.9215380733067,1034,2018-09-30,307.939310453178,87.93117407856832,True,83,Wealth Comes in Many Forms,2016-09-23,Brokerage,True,True,5,2018-09-01,Active,2018-09-23,Active Client
96.63166202493376,337.38011779988227,1034,2018-09-30,434.53982014501787,836.7980270944522,True,95,The Best Things in Life Are Not Fees,2016-09-23,Savings,True,True,3,2018-09-01,Active,2018-09-23,Active Client
96.63166202493376,158.52306607443228,1034,2018-09-30,907.0394025996322,839.3273065649032,False,0.0,,2016-09-27,Education,True,False,0,2018-09-01,Inactive,2018-09-23,Inactive Client
96.63166202493376,652.7909961967101,1034,2018-09-30,687.6090019281133,358.3805779785683,True,140,The Best Things in Life Are Not Fees,2016-09-23,FinancialPlan,True,True,0,2018-09-01,Active,2018-09-23,Active Client
96.63166202493376,102.0080574479198,1034,2018-09-30,290.06137392625664,612.9111220665712,False,0.0,,2016-12-26,RetirementBrokerage,True,False,1,2018-09-01,Inactive,2018-09-23,Inactive Client
96.63166202493376,513.9967763446124,1034,2018-09-30,832.4514438504182,526.8826997032971,False,0.0,,2018-01-18,RetirementPlan,True,False,4,2018-09-01,Inactive,2018-09-23,Inactive Client
19281.70382426863,414.03112129190134,1035,2016-04-30,192.2512826155789,69.85698524202705,True,29,Now Prove It,2016-04-10,Savings,True,True,4,2016-04-01,Active,2016-04-10,Active Client
19281.70382426863,596.9156309085731,1035,2016-04-30,211.60366887081244,412.25120781277207,True,4,More Generous Investing,2016-04-10,RetirementBasic,True,True,4,2016-04-01,Active,2016-04-10,Active Client
64249.47377373687,654.5392123356327,1036,2017-03-31,948.2487807601948,689.1468272725836,False,0.0,,2017-07-08,Cash,True,False,2,2017-03-01,Inactive,2017-03-21,Inactive Client
64249.47377373687,774.3133229322292,1036,2017-03-31,969.8687414782933,462.34113000631197,True,118,Now Prove It,2017-03-21,RetirementBrokerage,True,True,4,2017-03-01,Active,2017-03-21,Active Client
64249.47377373687,190.0047442353619,1036,2017-03-31,162.5274528503845,158.70465689382357,True,74,Wealth Comes in Many Forms,2017-03-21,RetirementPlan,True,True,3,2017-03-01,Active,2017-03-21,Active Client
64249.47377373687,73.90965994687583,1036,2017-03-31,380.8191584872032,775.1837514596214,True,63,Now Prove It,2017-03-21,RetirementBasic,True,True,1,2017-03-01,Active,2017-03-21,Active Client
157055.14264100054,82.78648483419859,1037,2016-02-29,242.6529091059558,593.6614715012637,False,0.0,,2018-06-25,Cash,True,False,5,2016-02-01,Inactive,2016-02-10,Inactive Client
157055.14264100054,922.6557087889576,1037,2016-02-29,551.2881851513553,345.3057648405973,False,0.0,,2016-12-05,Brokerage,True,False,2,2016-02-01,Inactive,2016-02-10,Inactive Client
157055.14264100054,962.0738772113007,1037,2016-02-29,894.3773216146087,653.1797614139169,True,122,,2017-10-07,Savings,True,False,5,2016-02-01,Inactive,2016-02-10,Inactive Client
157055.14264100054,975.277317922209,1037,2016-02-29,594.1731677303866,8.887802933778707,False,0.0,,2017-10-22,Education,True,False,5,2016-02-01,Inactive,2016-02-10,Inactive Client
157055.14264100054,644.6921621390406,1037,2016-02-29,716.3860864622003,969.4444105691908,True,52,More Generous Investing,2016-02-10,RetirementBrokerage,True,True,3,2016-02-01,Active,2016-02-10,Active Client
157055.14264100054,213.12902409163092,1037,2016-02-29,39.92462922912964,494.76476782041175,True,13,More Generous Investing,2016-02-10,RetirementPlan,True,True,0,2016-02-01,Active,2016-02-10,Active Client
157055.14264100054,438.8521941736548,1037,2016-02-29,376.4690214435008,122.98710235518406,True,119,,2018-06-15,ManagedPortfolio,True,False,1,2016-02-01,Inactive,2016-02-10,Inactive Client
157055.14264100054,481.4803541381055,1037,2016-02-29,511.86062311724066,818.1176917676728,True,106,Wealth Comes in Many Forms,2016-02-10,RetirementBasic,True,True,4,2016-02-01,Active,2016-02-10,Active Client
24653.96662511507,295.7361157684973,1038,2016-01-31,307.4948159040389,192.44688031120955,True,111,,2017-02-13,Cash,True,False,5,2016-01-01,Inactive,2016-01-11,Inactive Client
24653.96662511507,814.5291100025639,1038,2016-01-31,879.96258957781,220.27121048215298,True,105,Wealth Comes in Many Forms,2016-01-11,Brokerage,True,True,3,2016-01-01,Active,2016-01-11,Active Client
24653.96662511507,641.3947542746654,1038,2016-01-31,731.9052366574284,672.538540673608,True,4,More Generous Investing,2016-01-11,Savings,True,True,1,2016-01-01,Active,2016-01-11,Active Client
24653.96662511507,377.30393281052915,1038,2016-01-31,488.429403301585,40.02875753086751,True,144,,2017-11-08,Education,True,False,5,2016-01-01,Inactive,2016-01-11,Inactive Client
24653.96662511507,454.37620623933907,1038,2016-01-31,794.8707928304774,442.1572976199808,True,113,Wealth Comes in Many Forms,2016-01-11,FinancialPlan,True,True,1,2016-01-01,Active,2016-01-11,Active Client
261.1312221675654,185.41595035359364,1039,2018-09-30,603.0197872035185,414.1917585265188,True,20,Now Prove It,2016-09-13,Savings,True,True,0,2018-09-01,Active,2018-09-13,Active Client
261.1312221675654,975.6205965854901,1039,2018-09-30,794.5332469274191,56.8820086390065,True,38,Now Prove It,2016-09-13,RetirementBasic,True,True,0,2018-09-01,Active,2018-09-13,Active Client
30469.712334951393,4.486885332070635,1040,2016-08-31,554.686221297601,945.7658883021056,False,0.0,,2017-11-02,Cash,True,False,5,2016-07-01,Inactive,2016-08-01,Inactive Client
30469.712334951393,250.4149021998414,1040,2016-08-31,227.9599618515289,457.35132634409274,True,123,,2017-04-22,Brokerage,True,False,0,2016-07-01,Inactive,2016-08-01,Inactive Client
30469.712334951393,233.07793426293384,1040,2016-08-31,213.6732711123152,988.4035851996659,True,103,Wealth Comes in Many Forms,2016-08-01,Savings,True,True,4,2016-07-01,Active,2016-08-01,Active Client
30469.712334951393,731.5762075543096,1040,2016-08-31,398.2338229361866,299.41548160936844,False,0.0,,2016-09-19,Education,True,False,0,2016-07-01,Inactive,2016-08-01,Inactive Client
30469.712334951393,896.5209375139549,1040,2016-08-31,787.6874378560483,460.6969181014011,True,148,,2018-09-18,FinancialPlan,True,False,2,2016-07-01,Inactive,2016-08-01,Inactive Client
30469.712334951393,618.5530668659947,1040,2016-08-31,39.90704194907363,391.54944631305267,True,44,More Generous Investing,2016-08-01,RetirementBasic,True,True,2,2016-07-01,Active,2016-08-01,Active Client
72047.92950534854,461.3950506455733,1041,2016-02-29,385.2340175074827,981.5178779184631,True,108,,2018-01-02,Cash,True,False,5,2016-02-01,Inactive,2016-02-14,Inactive Client
72047.92950534854,835.5589225369054,1041,2016-02-29,86.16486212979041,380.7052331561386,False,0.0,,2016-09-18,Brokerage,True,False,3,2016-02-01,Inactive,2016-02-14,Inactive Client
72047.92950534854,857.4876448270519,1041,2016-02-29,504.76229474440373,582.5389186588862,False,0.0,,2016-06-16,Savings,True,False,4,2016-02-01,Inactive,2016-02-14,Inactive Client
72047.92950534854,302.89846394033003,1041,2016-02-29,974.7574938677949,75.99082950565928,True,112,Now Prove It,2016-02-14,FinancialPlan,True,True,1,2016-02-01,Active,2016-02-14,Active Client
72047.92950534854,525.7769657752765,1041,2016-02-29,896.5410593933098,47.259507816942644,False,0.0,,2017-03-07,RetirementBrokerage,True,False,4,2016-02-01,Inactive,2016-02-14,Inactive Client
72047.92950534854,998.0055597712364,1041,2016-02-29,807.9311473498822,376.4691341899004,True,16,Now Prove It,2016-02-14,RetirementPlan,True,True,5,2016-02-01,Active,2016-02-14,Active Client
72047.92950534854,895.9840053876204,1041,2016-02-29,123.92389333887938,832.9161663557626,True,112,A Loan With A View,2016-02-14,ManagedPortfolio,True,True,4,2016-02-01,Active,2016-02-14,Active Client
72047.92950534854,310.7486877610918,1041,2016-02-29,886.2168868249827,939.588075833606,False,0.0,,2017-10-11,RetirementBasic,True,False,4,2016-02-01,Inactive,2016-02-14,Inactive Client
18559.965569571934,370.30547668691594,1042,2017-06-30,857.34305526081,525.5151605738704,True,47,Now Prove It,2017-06-13,FinancialPlan,True,True,3,2017-06-01,Active,2017-06-13,Active Client
18559.965569571934,582.5466164199396,1042,2017-06-30,955.588236610609,542.3156270074968,True,125,A Loan With A View,2017-06-13,RetirementBrokerage,True,True,4,2017-06-01,Active,2017-06-13,Active Client
18559.965569571934,262.3296788438068,1042,2017-06-30,950.0213025469067,616.3646468770834,True,11,More Generous Investing,2017-06-13,RetirementPlan,True,True,1,2017-06-01,Active,2017-06-13,Active Client
18559.965569571934,707.6645669313692,1042,2017-06-30,550.9841185345142,829.4348627306741,False,0.0,,2018-08-03,ManagedPortfolio,True,False,4,2017-06-01,Inactive,2017-06-13,Inactive Client
18559.965569571934,613.9721177466349,1042,2017-06-30,310.81257247497325,61.97088677121814,False,0.0,,2018-05-15,RetirementBasic,True,False,1,2017-06-01,Inactive,2017-06-13,Inactive Client
2005.3971178395761,3.048177129671223,1043,2017-12-31,371.5189652738985,194.84352443081477,False,0.0,,2018-03-24,Cash,True,False,5,2017-12-01,Inactive,2017-12-18,Inactive Client
2005.3971178395761,26.403517158077115,1043,2017-12-31,678.0263060855183,199.14182627697426,True,131,,2018-06-15,Brokerage,True,False,2,2017-12-01,Inactive,2017-12-18,Inactive Client
2005.3971178395761,668.6775472334454,1043,2017-12-31,816.6096786847504,284.57726520600613,False,0.0,,2018-05-16,Savings,True,False,4,2017-12-01,Inactive,2017-12-18,Inactive Client
2005.3971178395761,101.68717039544428,1043,2017-12-31,580.8122702123451,424.6483546936178,False,0.0,,2018-07-23,Education,True,False,1,2017-12-01,Inactive,2017-12-18,Inactive Client
2005.3971178395761,186.01153259498653,1043,2017-12-31,766.8685577098706,415.36503758810255,True,56,More Generous Investing,2017-12-18,FinancialPlan,True,True,5,2017-12-01,Active,2017-12-18,Active Client
230.98432054951152,765.4081029067694,1044,2018-06-30,719.956764993595,43.70620790829254,True,9,More Generous Investing,2016-06-23,Savings,True,True,1,2018-06-01,Active,2018-06-23,Active Client
230.98432054951152,170.20608170727607,1044,2018-06-30,616.4935720934326,99.87633596174767,True,50,Now Prove It,2016-06-23,RetirementBasic,True,True,4,2018-06-01,Active,2018-06-23,Active Client
63503.7023593184,391.76744489303667,1045,2016-08-31,289.18400428202176,839.084765571387,True,142,,2016-10-08,Cash,True,False,4,2016-08-01,Inactive,2016-08-28,Inactive Client
63503.7023593184,57.90543739170396,1045,2016-08-31,998.91757105411,353.39158683822717,True,63,Now Prove It,2016-08-28,Savings,True,True,5,2016-08-01,Active,2016-08-28,Active Client
63503.7023593184,794.3178488110929,1045,2016-08-31,872.8271339804797,897.5811865521138,False,0.0,,2018-02-24,Education,True,False,2,2016-08-01,Inactive,2016-08-28,Inactive Client
63503.7023593184,900.1773779322998,1045,2016-08-31,993.3065406619244,755.2868893923819,False,0.0,,2018-06-27,FinancialPlan,True,False,5,2016-08-01,Inactive,2016-08-28,Inactive Client
63503.7023593184,563.9060472168076,1045,2016-08-31,628.4831825272812,57.51883750910986,False,0.0,,2017-03-20,RetirementBrokerage,True,False,4,2016-08-01,Inactive,2016-08-28,Inactive Client
63503.7023593184,533.3954369405402,1045,2016-08-31,772.4866376595587,187.93131643297482,False,0.0,,2018-07-10,RetirementPlan,True,False,1,2016-08-01,Inactive,2016-08-28,Inactive Client
63503.7023593184,887.0483900767034,1045,2016-08-31,377.94363116089744,216.34661257004828,True,137,,2017-01-23,ManagedPortfolio,True,False,2,2016-08-01,Inactive,2016-08-28,Inactive Client
63503.7023593184,997.3759111070531,1045,2016-08-31,585.9800232736987,584.0143628807533,True,122,Wealth Comes in Many Forms,2016-08-28,RetirementBasic,True,True,3,2016-08-01,Active,2016-08-28,Active Client
6300.496854518146,943.4493242806976,1046,2018-07-31,484.8567024412925,9.821963763309801,True,15,More Generous Investing,2018-07-23,Cash,True,True,2,2018-07-01,Active,2018-07-23,Active Client
6300.496854518146,532.0426493179914,1046,2018-07-31,76.05050326927882,319.75130311728134,True,130,A Loan With A View,2018-07-23,Brokerage,True,True,1,2018-07-01,Active,2018-07-23,Active Client
6300.496854518146,924.7501402918648,1046,2018-07-31,80.42693305458081,925.4908366076871,False,0.0,,2018-09-09,Savings,True,False,5,2018-07-01,Inactive,2018-07-23,Inactive Client
5975.8316896962115,579.1205157808141,1047,2018-02-28,679.7141313802903,398.45711808626595,True,33,More Generous Investing,2018-02-05,Cash,True,True,4,2018-02-01,Active,2018-02-05,Active Client
5975.8316896962115,909.8083400254617,1047,2018-02-28,513.6944467473938,602.719279958059,True,15,More Generous Investing,2018-02-05,Savings,True,True,1,2018-02-01,Active,2018-02-05,Active Client
5975.8316896962115,943.8120570354943,1047,2018-02-28,915.6375296424459,285.64202199871715,False,0.0,,2018-05-07,Education,True,False,4,2018-02-01,Inactive,2018-02-05,Inactive Client
7019.323251546644,982.9700771326977,1048,2018-08-31,333.4922790240179,536.356029045642,True,34,More Generous Investing,2018-08-20,RetirementBrokerage,True,True,4,2018-08-01,Active,2018-08-20,Active Client
7019.323251546644,352.8515832865947,1048,2018-08-31,379.8401171071243,973.3437506033802,True,116,The Best Things in Life Are Not Fees,2018-08-20,RetirementPlan,True,True,1,2018-08-01,Active,2018-08-20,Active Client
7019.323251546644,13.015681847670217,1048,2018-08-31,578.1939646107119,633.7756138889179,True,100,,2018-08-28,ManagedPortfolio,True,False,2,2018-08-01,Inactive,2018-08-20,Inactive Client
7019.323251546644,142.26439085611236,1048,2018-08-31,513.5745926397916,598.8644330681211,True,126,The Best Things in Life Are Not Fees,2018-08-20,RetirementBasic,True,True,3,2018-08-01,Active,2018-08-20,Active Client
18919.86899716708,653.0687131766689,1049,2017-05-31,268.65628251778253,380.4492410881443,True,47,More Generous Investing,2017-05-20,RetirementBrokerage,True,True,1,2017-05-01,Active,2017-05-20,Active Client
18919.86899716708,306.6933632941308,1049,2017-05-31,449.05780257932554,297.5451001007675,True,68,A Loan With A View,2017-05-20,RetirementPlan,True,True,0,2017-05-01,Active,2017-05-20,Active Client
18919.86899716708,82.77252117863121,1049,2017-05-31,567.0692218164526,528.95922255266,False,0.0,,2018-07-29,ManagedPortfolio,True,False,2,2017-05-01,Inactive,2017-05-20,Inactive Client
18919.86899716708,756.8067038634973,1049,2017-05-31,210.1268684616371,626.8133921779424,True,150,The Best Things in Life Are Not Fees,2017-05-20,RetirementBasic,True,True,0,2017-05-01,Active,2017-05-20,Active Client
131490.4538414251,671.4543580897464,1050,2017-06-30,914.8951143107093,4.203501863853741,False,0.0,,2018-02-27,Cash,True,False,4,2017-05-01,Inactive,2017-06-01,Inactive Client
131490.4538414251,256.7203511565562,1050,2017-06-30,659.8439640814195,968.5646694355806,True,136,,2018-08-21,Brokerage,True,False,5,2017-05-01,Inactive,2017-06-01,Inactive Client
131490.4538414251,986.2168848246196,1050,2017-06-30,821.5779123507019,511.7298739944821,True,132,The Best Things in Life Are Not Fees,2017-06-01,Savings,True,True,5,2017-05-01,Active,2017-06-01,Active Client
131490.4538414251,924.2386074584736,1050,2017-06-30,94.26188424989634,764.4198596332014,True,16,More Generous Investing,2017-06-01,FinancialPlan,True,True,1,2017-05-01,Active,2017-06-01,Active Client
