ACTIVITY_FEES,COMMUNICATIONS_AND_IT_EXPENSE,CUSTOMER_ID,END_DATE,INTEREST_EXPENSE,INTEREST_INCOME,LAST_CUSTOMER_REPLIED_TO_OFFER_INDICATOR,LAST_CUSTOMER_REPLY_TIME,LAST_INBOUND_COMMUNICATION_DATE,LAST_INBOUND_COMMUNICATION_ID,LAST_OUTBOUND_COMMUNICATION_DATE,LAST_OUTBOUND_COMMUNICATION_ID,LAST_PRODUCT_OFFER_CAMPAIGN,LAST_PRODUCT_OFFER_DATE,MANAGEMENT_FEES,OTHER_NON_INTEREST_EXPENSE,OTHER_NON_INTEREST_INCOME,PRODUCT_ID,PRODUCT_OFFERED_INDICATOR,PRODUCT_OWNED_INDICATOR,SENTIMENT_SCORE,START_DATE,STATUS,STATUS_DATE,STATUS_REASON,WAIVED_FEES,WAIVED_INTEREST_EXPENSE,WAIVED_INTEREST_INCOME,WAIVED_NON_INTEREST_EXPENSE, ,  
53416.02775,841.7299246,1021,31/12/2017,42.61359204,179.7853192,TRUE,103,22/12/2017,77216,22/12/2017,101480,Now Prove It,22/12/2017,270.594113,52.5187188,443.745259,FinancialPlan,TRUE,TRUE,2,01/12/2017,Active,22/12/2017,Active Client,0,84.84221979,991.6411858,780.8590313,,
53416.02775,601.1855165,1021,31/12/2017,680.6349868,978.6713203,TRUE,98,22/12/2017,49774,22/12/2017,143349,Now Prove It,22/12/2017,148.7008848,210.2915431,199.7358884,RetirementBrokerage,TRUE,TRUE,3,01/12/2017,Active,22/12/2017,Active Client,0,775.8222901,353.0846442,366.6947865,,
53416.02775,741.2295447,1021,31/12/2017,535.9629178,92.19078364,TRUE,71,22/12/2017,65746,22/12/2017,81393,Now Prove It,22/12/2017,899.2564599,28.35372071,365.7583264,RetirementPlan,TRUE,TRUE,2,01/12/2017,Active,22/12/2017,Active Client,0,420.7798818,417.3711468,494.5383472,,
53416.02775,191.7421808,1021,31/12/2017,542.6460792,988.527796,FALSE,0,,65966,,64335,,13/03/2018,527.8453267,666.4488922,755.6150518,ManagedPortfolio,TRUE,FALSE,0,01/12/2017,Inactive,22/12/2017,Inactive Client,0,208.7556699,446.6496505,836.0394384,,
53416.02775,30.06330546,1021,31/12/2017,563.0098315,106.8275361,TRUE,148,,117205,,101620,,15/01/2018,161.087884,491.5876452,689.1682681,RetirementBasic,TRUE,FALSE,5,01/12/2017,Inactive,22/12/2017,Inactive Client,0,37.33360146,664.0655735,794.4511809,,
15511.8279,785.3102034,1022,30/09/2017,403.4839425,727.9011571,TRUE,131,,69615,,50280,,09/09/2018,757.6020746,526.7978982,881.003837,Cash,TRUE,FALSE,5,01/09/2017,Inactive,03/09/2017,Inactive Client,0,630.8856798,690.6470513,755.0838336,,
15511.8279,881.2292092,1022,30/09/2017,120.8517532,325.5513553,TRUE,10,03/09/2017,138550,03/09/2017,111105,More Generous Investing,03/09/2017,139.5176175,352.61159,514.1630245,RetirementBrokerage,TRUE,TRUE,5,01/09/2017,Active,03/09/2017,Active Client,0,702.4716768,775.1157146,99.81761997,,
15511.8279,511.1034193,1022,30/09/2017,561.4137732,864.005595,TRUE,123,03/09/2017,143564,03/09/2017,79108,Wealth Comes in Many Forms,03/09/2017,977.1061014,740.3110709,603.8610311,RetirementPlan,TRUE,TRUE,4,01/09/2017,Active,03/09/2017,Active Client,0,856.0897133,840.3273825,82.81305936,,
15511.8279,927.2391182,1022,30/09/2017,247.3528767,984.3842324,TRUE,4,03/09/2017,81880,03/09/2017,120430,More Generous Investing,03/09/2017,763.6308754,475.3778518,700.1179804,RetirementBasic,TRUE,TRUE,1,01/09/2017,Active,03/09/2017,Active Client,0,309.5873091,169.9445629,726.0312674,,
56019.98736,703.6968973,1023,30/04/2016,14.0256428,89.7073568,FALSE,0,,108646,,134007,,19/09/2018,909.3676352,677.1483317,610.3134777,Cash,TRUE,FALSE,0,01/04/2016,Inactive,24/04/2016,Inactive Client,0,44.87676106,308.718041,421.192608,,
56019.98736,73.2245418,1023,30/04/2016,400.9682896,862.9836271,TRUE,25,24/04/2016,57197,24/04/2016,94163,Wealth Comes in Many Forms,24/04/2016,279.8960274,229.9901934,782.0893682,Brokerage,TRUE,TRUE,5,01/04/2016,Active,24/04/2016,Active Client,0,929.7864164,866.9065599,192.878287,,
56019.98736,606.757556,1023,30/04/2016,401.7594304,639.2706478,TRUE,61,24/04/2016,67432,24/04/2016,56113,Wealth Comes in Many Forms,24/04/2016,36.84004414,885.158515,969.030772,Savings,TRUE,TRUE,3,01/04/2016,Active,24/04/2016,Active Client,0,135.7471216,460.1552844,265.0119815,,
56019.98736,182.7063971,1023,30/04/2016,13.98169974,38.04426988,FALSE,0,,85445,,122447,,31/07/2017,946.810353,274.3361224,775.5236624,Education,TRUE,FALSE,4,01/04/2016,Inactive,24/04/2016,Inactive Client,0,602.3199731,970.9931645,967.5577711,,
56019.98736,786.9226582,1023,30/04/2016,875.4319917,803.3320551,TRUE,24,24/04/2016,118676,24/04/2016,143704,More Generous Investing,24/04/2016,949.5630462,120.4418458,911.9232667,FinancialPlan,TRUE,TRUE,0,01/04/2016,Active,24/04/2016,Active Client,0,235.4657154,946.4926161,837.6792134,,
56019.98736,921.7157943,1023,30/04/2016,166.1188318,829.064187,TRUE,130,,120604,,135819,,01/12/2017,562.2400004,337.0568581,20.36866144,RetirementBrokerage,TRUE,FALSE,2,01/04/2016,Inactive,24/04/2016,Inactive Client,0,718.8976845,560.8815168,33.95978965,,
56019.98736,605.7728518,1023,30/04/2016,672.2012913,596.3792817,FALSE,0,,93028,,53564,,08/09/2017,886.7270452,348.845884,814.2527848,RetirementPlan,TRUE,FALSE,2,01/04/2016,Inactive,24/04/2016,Inactive Client,0,630.7459647,259.5340837,843.7326218,,
56019.98736,39.69950061,1023,30/04/2016,689.0665752,918.9279119,TRUE,121,,55556,,122447,,14/09/2017,632.3537331,350.6644258,703.1405423,ManagedPortfolio,TRUE,FALSE,1,01/04/2016,Inactive,24/04/2016,Inactive Client,0,342.7945889,852.2511402,258.8094451,,
71763.37665,64.59153378,1024,31/07/2016,104.8802361,764.8755251,TRUE,13,23/07/2016,135251,23/07/2016,59072,More Generous Investing,23/07/2016,735.7949817,911.4599647,867.8562722,Savings,TRUE,TRUE,3,01/07/2016,Active,23/07/2016,Active Client,0,160.7226802,362.2206987,446.0202105,,
71763.37665,689.2817179,1024,31/07/2016,41.59422605,368.0660271,TRUE,75,23/07/2016,103933,23/07/2016,55222,Now Prove It,23/07/2016,56.34500818,84.52505956,805.5890295,Education,TRUE,TRUE,0,01/07/2016,Active,23/07/2016,Active Client,0,999.3017638,31.6136011,993.3951976,,
71763.37665,794.2979508,1024,31/07/2016,317.8702923,154.7936024,TRUE,97,23/07/2016,80859,23/07/2016,126477,Wealth Comes in Many Forms,23/07/2016,526.5153367,392.1123281,562.2787594,FinancialPlan,TRUE,TRUE,4,01/07/2016,Active,23/07/2016,Active Client,0,993.1758683,593.5233553,522.8597197,,
71763.37665,701.8477868,1024,31/07/2016,950.9897065,675.4325145,TRUE,48,23/07/2016,143358,23/07/2016,136606,Now Prove It,23/07/2016,431.0952843,427.8723154,762.1584676,RetirementBasic,TRUE,TRUE,0,01/07/2016,Active,23/07/2016,Active Client,0,425.5589494,919.7331915,238.9278657,,
31537.45567,348.1446514,1025,31/08/2016,16.75391213,214.2165434,TRUE,137,,123231,,131189,,27/07/2017,542.09559,155.8532049,99.16941662,Cash,TRUE,FALSE,1,01/08/2016,Inactive,24/08/2016,Inactive Client,0,160.1777801,103.0517074,205.142476,,
31537.45567,849.1809199,1025,31/08/2016,749.5417025,752.0569915,FALSE,0,,53840,,49679,,20/06/2018,246.5104582,86.53602004,669.5126966,Brokerage,TRUE,FALSE,1,01/08/2016,Inactive,24/08/2016,Inactive Client,0,22.48478894,255.9019808,947.937313,,
31537.45567,649.1824908,1025,31/08/2016,416.6425058,242.3470281,FALSE,0,,50105,,55145,,17/02/2017,415.8161163,603.8763297,432.369745,Savings,TRUE,FALSE,5,01/08/2016,Inactive,24/08/2016,Inactive Client,0,687.9308269,723.9540546,934.8631073,,
31537.45567,764.294728,1025,31/08/2016,882.1605654,447.939333,FALSE,0,,54053,,69104,,23/11/2016,488.133402,908.6422926,235.6632113,Education,TRUE,FALSE,0,01/08/2016,Inactive,24/08/2016,Inactive Client,0,236.1201086,590.1289466,896.4735768,,
31537.45567,357.3341638,1025,31/08/2016,60.88936265,566.3071067,TRUE,45,24/08/2016,97573,24/08/2016,76176,Now Prove It,24/08/2016,602.2000483,788.4838513,529.0930627,FinancialPlan,TRUE,TRUE,1,01/08/2016,Active,24/08/2016,Active Client,0,857.6617079,140.3290363,805.5362535,,
31537.45567,518.9642586,1025,31/08/2016,609.4029111,185.4589499,FALSE,0,,85864,,50314,,17/12/2016,728.764401,191.0635007,34.94804169,RetirementBrokerage,TRUE,FALSE,2,01/08/2016,Inactive,24/08/2016,Inactive Client,0,203.138781,320.1621361,680.2388148,,
31537.45567,74.83229501,1025,31/08/2016,863.9147445,623.3708984,TRUE,14,24/08/2016,101756,24/08/2016,142258,More Generous Investing,24/08/2016,215.4008047,142.1158193,809.0795505,RetirementPlan,TRUE,TRUE,4,01/08/2016,Active,24/08/2016,Active Client,0,466.3263384,726.4341754,983.9508659,,
31537.45567,438.4286003,1025,31/08/2016,265.1629665,56.4122582,TRUE,47,24/08/2016,61379,24/08/2016,98281,Wealth Comes in Many Forms,24/08/2016,310.0605389,523.4277816,691.4186053,ManagedPortfolio,TRUE,TRUE,2,01/08/2016,Active,24/08/2016,Active Client,0,519.2290628,520.4260418,527.8370037,,
31537.45567,728.5442684,1025,31/08/2016,517.3530971,963.0514835,TRUE,147,,75590,,81882,,29/08/2017,812.9933951,707.8813225,815.8218208,RetirementBasic,TRUE,FALSE,4,01/08/2016,Inactive,24/08/2016,Inactive Client,0,865.810976,747.4149896,513.3668861,,
665.7698084,258.9874808,1026,31/03/2018,979.0402685,639.0731734,FALSE,0,,118950,,126607,,13/09/2016,955.3881982,532.0375127,947.1401796,Cash,TRUE,FALSE,0,01/03/2018,Inactive,07/03/2018,Inactive Client,0,656.6599615,825.3953948,205.7222212,,
665.7698084,512.3534317,1026,31/03/2018,338.9629669,243.1869719,FALSE,0,,51692,,60377,,24/10/2016,806.8869415,193.0687683,139.8632486,Brokerage,TRUE,FALSE,2,01/03/2018,Inactive,07/03/2018,Inactive Client,0,663.9486625,221.2796771,997.5951022,,
665.7698084,811.1271782,1026,31/03/2018,899.073446,246.8618531,TRUE,142,,100107,,81487,,23/10/2016,609.2207483,851.1709371,284.9083458,Savings,TRUE,FALSE,2,01/03/2018,Inactive,07/03/2018,Inactive Client,0,755.4536985,946.6192599,556.1436413,,
665.7698084,799.8518048,1026,31/03/2018,787.3030763,423.9072292,FALSE,0,,142107,,70206,,26/08/2016,986.0593368,69.31710459,269.0646581,Education,TRUE,FALSE,4,01/03/2018,Inactive,07/03/2018,Inactive Client,0,829.4712035,360.3082315,540.9957538,,
665.7698084,545.3084766,1026,31/03/2018,11.11709614,590.9687353,FALSE,0,,86113,,65424,,06/07/2016,586.8079938,332.0914604,867.2508879,FinancialPlan,TRUE,FALSE,4,01/03/2018,Inactive,07/03/2018,Inactive Client,0,642.5977931,413.0170292,985.384175,,
665.7698084,588.6616015,1026,31/03/2018,705.209536,650.7474987,TRUE,48,07/03/2016,106181,07/03/2016,92731,Now Prove It,07/03/2016,725.9437696,933.1408892,516.5544603,RetirementBrokerage,TRUE,TRUE,4,01/03/2018,Active,07/03/2018,Active Client,0,57.18409595,566.1690524,792.3108349,,
665.7698084,844.635203,1026,31/03/2018,779.6219035,992.5072556,TRUE,14,07/03/2016,135019,07/03/2016,126042,More Generous Investing,07/03/2016,768.7953365,824.9475277,596.0951068,RetirementPlan,TRUE,TRUE,3,01/03/2018,Active,07/03/2018,Active Client,0,557.4081896,497.8977171,687.473009,,
665.7698084,470.6617422,1026,31/03/2018,676.4811382,369.2029332,TRUE,83,07/03/2016,50569,07/03/2016,118499,Now Prove It,07/03/2016,166.2744632,909.070653,393.8897449,RetirementBasic,TRUE,TRUE,0,01/03/2018,Active,07/03/2018,Active Client,0,735.0000401,614.5561538,202.5546785,,
29964.40694,263.366084,1027,30/09/2016,989.0929627,210.0019977,FALSE,0,,77166,,118245,,08/08/2018,918.2638783,910.8698823,6.91723603,Cash,TRUE,FALSE,0,01/09/2016,Inactive,22/09/2016,Inactive Client,0,162.2877736,687.5856032,565.0523944,,
29964.40694,225.36347,1027,30/09/2016,665.9509936,284.1632737,TRUE,4,22/09/2016,133531,22/09/2016,141324,More Generous Investing,22/09/2016,90.33856078,576.6843283,757.4507404,RetirementBrokerage,TRUE,TRUE,5,01/09/2016,Active,22/09/2016,Active Client,0,87.99938781,89.95763997,58.61361646,,
29964.40694,914.4648321,1027,30/09/2016,488.1718168,862.2613788,TRUE,147,22/09/2016,80273,22/09/2016,144530,The Best Things in Life Are Not Fees,22/09/2016,568.7675671,685.2127826,779.6930434,RetirementPlan,TRUE,TRUE,3,01/09/2016,Active,22/09/2016,Active Client,0,332.1095441,921.7999791,949.5878607,,
29964.40694,70.95376019,1027,30/09/2016,18.14551123,295.9717535,TRUE,28,22/09/2016,79004,22/09/2016,95472,More Generous Investing,22/09/2016,372.9996269,182.3128293,717.170487,RetirementBasic,TRUE,TRUE,1,01/09/2016,Active,22/09/2016,Active Client,0,817.1403204,857.3545292,721.157344,,
12249.01049,432.9192688,1028,30/06/2017,183.0274947,153.494434,TRUE,9,04/06/2017,86875,04/06/2017,129590,More Generous Investing,04/06/2017,587.1300909,895.5159479,409.5057414,RetirementBrokerage,TRUE,TRUE,3,01/06/2017,Active,04/06/2017,Active Client,0,925.3320605,740.485266,495.2892143,,
12249.01049,739.6913582,1028,30/06/2017,797.9523078,94.47262799,TRUE,69,04/06/2017,72738,04/06/2017,135695,Now Prove It,04/06/2017,640.9473655,62.34602396,873.7133635,RetirementPlan,TRUE,TRUE,0,01/06/2017,Active,04/06/2017,Active Client,0,176.296869,653.2219792,568.7016728,,
12249.01049,584.0446244,1028,30/06/2017,191.1649126,19.01920821,TRUE,83,04/06/2017,124978,04/06/2017,126851,More Generous Investing,04/06/2017,310.7857003,820.8836129,740.7360933,RetirementBasic,TRUE,TRUE,4,01/06/2017,Active,04/06/2017,Active Client,0,330.3402677,502.7632237,40.13129402,,
43723.6581,330.8416945,1029,31/08/2016,291.9236497,769.6511028,FALSE,0,,101443,,73765,,08/02/2018,457.8723269,347.2262101,371.3226204,Cash,TRUE,FALSE,4,01/08/2016,Inactive,28/08/2016,Inactive Client,0,669.6691953,929.3319158,871.1554067,,
43723.6581,435.1720456,1029,31/08/2016,485.6721834,961.665704,TRUE,27,28/08/2016,52325,28/08/2016,94235,Now Prove It,28/08/2016,729.7111241,546.2139043,375.8530504,FinancialPlan,TRUE,TRUE,2,01/08/2016,Active,28/08/2016,Active Client,0,649.4000648,451.9832286,628.2272986,,
43723.6581,493.257444,1029,31/08/2016,581.883475,878.4489114,TRUE,108,28/08/2016,70825,28/08/2016,100948,The Best Things in Life Are Not Fees,28/08/2016,673.767067,907.4810756,218.5470302,RetirementBrokerage,TRUE,TRUE,1,01/08/2016,Active,28/08/2016,Active Client,0,499.5104319,427.2559029,442.144897,,
43723.6581,569.0859459,1029,31/08/2016,340.0225399,665.7444768,TRUE,37,28/08/2016,66891,28/08/2016,75389,The Best Things in Life Are Not Fees,28/08/2016,554.2003151,371.3066227,838.1887496,RetirementPlan,TRUE,TRUE,1,01/08/2016,Active,28/08/2016,Active Client,0,294.6640623,337.9181205,812.4918386,,
43723.6581,491.6507199,1029,31/08/2016,970.4475509,230.9241022,FALSE,0,,105360,,134917,,05/11/2017,324.9955103,50.25172571,62.88473561,ManagedPortfolio,TRUE,FALSE,1,01/08/2016,Inactive,28/08/2016,Inactive Client,0,147.7992188,539.5667234,148.0467944,,
43723.6581,759.6866351,1029,31/08/2016,859.8103918,438.7443641,TRUE,133,,93856,,67572,,23/08/2017,812.6691685,636.2015653,851.9967028,RetirementBasic,TRUE,FALSE,0,01/08/2016,Inactive,28/08/2016,Inactive Client,0,296.2502778,328.6883962,954.2449988,,
3427.916517,593.1599824,1030,30/06/2017,967.2267506,264.191209,TRUE,43,16/06/2017,47534,16/06/2017,122966,More Generous Investing,16/06/2017,911.7689637,766.2047183,668.344756,Savings,TRUE,TRUE,5,01/06/2017,Active,16/06/2017,Active Client,0,290.2349915,678.3792423,176.2583776,,
3427.916517,124.0983062,1030,30/06/2017,671.5084254,684.5195677,FALSE,0,,59302,,56539,,25/03/2018,290.2953296,897.7010756,500.1953823,Education,TRUE,FALSE,0,01/06/2017,Inactive,16/06/2017,Inactive Client,0,410.8394582,496.4448117,913.7322399,,
46360.61735,296.2232079,1031,31/12/2016,112.9919325,362.1846104,TRUE,32,22/12/2016,126337,22/12/2016,78778,More Generous Investing,22/12/2016,590.8932321,379.2371798,981.8654976,FinancialPlan,TRUE,TRUE,0,01/12/2016,Active,22/12/2016,Active Client,0,540.9966418,910.6643392,933.6846848,,
46360.61735,180.2510667,1031,31/12/2016,321.0216506,731.2664183,TRUE,60,22/12/2016,110585,22/12/2016,87622,Now Prove It,22/12/2016,152.2553278,126.8792892,32.87573944,RetirementBrokerage,TRUE,TRUE,1,01/12/2016,Active,22/12/2016,Active Client,0,477.7205525,753.7012371,209.7763237,,
46360.61735,850.4084196,1031,31/12/2016,431.2316444,345.2652684,TRUE,12,22/12/2016,54840,22/12/2016,83407,Now Prove It,22/12/2016,421.9017209,516.0475398,698.9280586,RetirementPlan,TRUE,TRUE,0,01/12/2016,Active,22/12/2016,Active Client,0,826.3831143,469.022562,283.4663615,,
8079.48863,176.3247194,1032,31/07/2018,974.6087813,147.253628,TRUE,126,24/07/2018,119241,24/07/2018,133798,Now Prove It,24/07/2018,268.7253105,66.63209848,531.2224017,RetirementBrokerage,TRUE,TRUE,0,01/07/2018,Active,24/07/2018,Active Client,0,368.3377061,638.0362304,786.506095,,
8079.48863,63.86194608,1032,31/07/2018,837.2962317,718.158325,TRUE,121,24/07/2018,76363,24/07/2018,137978,A Loan With A View,24/07/2018,970.0037064,500.2629011,264.6870267,RetirementPlan,TRUE,TRUE,5,01/07/2018,Active,24/07/2018,Active Client,0,712.2207161,589.9883687,524.4252106,,
8079.48863,542.9526269,1032,31/07/2018,428.3501323,438.7627653,FALSE,0,,80483,,78493,,08/08/2018,681.4601834,564.0186607,322.6704717,ManagedPortfolio,TRUE,FALSE,1,01/07/2018,Inactive,24/07/2018,Inactive Client,0,267.9257629,36.34921486,356.1376782,,
8079.48863,740.5511336,1032,31/07/2018,146.6177227,51.92915537,TRUE,66,24/07/2018,57272,24/07/2018,126636,Wealth Comes in Many Forms,24/07/2018,532.3736985,677.231904,378.5675503,RetirementBasic,TRUE,TRUE,5,01/07/2018,Active,24/07/2018,Active Client,0,525.8097052,744.8755213,980.7404653,,
54249.83877,722.2450606,1033,31/03/2017,305.9965037,623.9716773,TRUE,139,,97623,,107731,,11/03/2018,218.444273,288.711837,731.2426266,Cash,TRUE,FALSE,1,01/03/2017,Inactive,13/03/2017,Inactive Client,0,488.2847291,684.1716787,476.8133967,,
54249.83877,202.293004,1033,31/03/2017,623.4960772,197.9224922,FALSE,0,,60583,,51067,,22/04/2017,270.1539138,303.6209816,830.0084177,Brokerage,TRUE,FALSE,3,01/03/2017,Inactive,13/03/2017,Inactive Client,0,692.500239,863.4863639,750.5780624,,
54249.83877,124.8917551,1033,31/03/2017,79.79927239,766.1266938,FALSE,0,,129500,,106519,,06/06/2017,682.2555224,519.9891735,929.8304463,Savings,TRUE,FALSE,3,01/03/2017,Inactive,13/03/2017,Inactive Client,0,75.06275848,511.2554542,335.309378,,
54249.83877,541.5637373,1033,31/03/2017,870.1909448,808.0605351,TRUE,6,13/03/2017,126325,13/03/2017,91133,More Generous Investing,13/03/2017,106.6135614,893.9289098,902.5240573,RetirementBrokerage,TRUE,TRUE,0,01/03/2017,Active,13/03/2017,Active Client,0,304.2079931,581.5173223,332.410279,,
54249.83877,907.5277695,1033,31/03/2017,552.7166164,462.3581939,TRUE,138,13/03/2017,134745,13/03/2017,100462,The Best Things in Life Are Not Fees,13/03/2017,857.7743509,562.9749413,696.6268581,RetirementPlan,TRUE,TRUE,1,01/03/2017,Active,13/03/2017,Active Client,0,732.2331415,100.0015022,539.6123284,,
54249.83877,771.9033497,1033,31/03/2017,407.9174834,593.3016944,TRUE,108,,129485,,69950,,18/10/2017,235.0991827,991.2124355,965.7932183,ManagedPortfolio,TRUE,FALSE,0,01/03/2017,Inactive,13/03/2017,Inactive Client,0,464.8135703,870.8214023,922.7959676,,
54249.83877,642.5620448,1033,31/03/2017,488.9578717,521.8971731,TRUE,143,13/03/2017,126918,13/03/2017,73356,The Best Things in Life Are Not Fees,13/03/2017,34.3892625,17.885612,174.137494,RetirementBasic,TRUE,TRUE,3,01/03/2017,Active,13/03/2017,Active Client,0,891.1342805,806.4824448,399.2644495,,
96.63166202,823.1375539,1034,30/09/2018,529.5169363,399.7809696,FALSE,0,,84115,,97678,,24/09/2017,100.8056859,89.77771369,398.735956,Cash,TRUE,FALSE,4,01/09/2018,Inactive,23/09/2018,Inactive Client,0,772.7831621,404.9384551,490.5600403,,
96.63166202,620.9215381,1034,30/09/2018,307.9393105,87.93117408,TRUE,83,23/09/2016,79805,23/09/2016,76024,Wealth Comes in Many Forms,23/09/2016,731.4597397,509.3159219,298.6744599,Brokerage,TRUE,TRUE,5,01/09/2018,Active,23/09/2018,Active Client,0,202.016482,58.27043175,67.21282281,,
96.63166202,337.3801178,1034,30/09/2018,434.5398201,836.7980271,TRUE,95,23/09/2016,59353,23/09/2016,88438,The Best Things in Life Are Not Fees,23/09/2016,878.1041277,770.5444879,889.9698889,Savings,TRUE,TRUE,3,01/09/2018,Active,23/09/2018,Active Client,0,291.4538365,872.5406466,130.9683044,,
96.63166202,158.5230661,1034,30/09/2018,907.0394026,839.3273066,FALSE,0,,72814,,50278,,27/09/2016,759.2507023,88.80128105,161.6687457,Education,TRUE,FALSE,0,01/09/2018,Inactive,23/09/2018,Inactive Client,0,940.0945984,692.0974692,740.5973444,,
96.63166202,652.7909962,1034,30/09/2018,687.6090019,358.380578,TRUE,140,23/09/2016,95520,23/09/2016,102868,The Best Things in Life Are Not Fees,23/09/2016,280.7855296,655.7007271,617.3617676,FinancialPlan,TRUE,TRUE,0,01/09/2018,Active,23/09/2018,Active Client,0,889.5097437,494.8605594,823.6944057,,
96.63166202,102.0080574,1034,30/09/2018,290.0613739,612.9111221,FALSE,0,,83878,,111449,,26/12/2016,368.7412,158.2373099,81.50327332,RetirementBrokerage,TRUE,FALSE,1,01/09/2018,Inactive,23/09/2018,Inactive Client,0,631.31426,540.1915048,484.1914826,,
96.63166202,513.9967763,1034,30/09/2018,832.4514439,526.8826997,FALSE,0,,118204,,116313,,18/01/2018,962.5071529,126.2073559,925.3463789,RetirementPlan,TRUE,FALSE,4,01/09/2018,Inactive,23/09/2018,Inactive Client,0,598.1888932,571.5695436,757.3353829,,
19281.70382,414.0311213,1035,30/04/2016,192.2512826,69.85698524,TRUE,29,10/04/2016,88334,10/04/2016,57531,Now Prove It,10/04/2016,818.6656516,145.695391,264.4642192,Savings,TRUE,TRUE,4,01/04/2016,Active,10/04/2016,Active Client,0,982.1940867,239.6903518,715.9858102,,
19281.70382,596.9156309,1035,30/04/2016,211.6036689,412.2512078,TRUE,4,10/04/2016,118314,10/04/2016,54209,More Generous Investing,10/04/2016,529.2421927,69.91344915,106.1638283,RetirementBasic,TRUE,TRUE,4,01/04/2016,Active,10/04/2016,Active Client,0,295.9541619,161.175282,772.7936146,,
64249.47377,654.5392123,1036,31/03/2017,948.2487808,689.1468273,FALSE,0,,113517,,65019,,08/07/2017,310.4869033,921.3346312,291.0149778,Cash,TRUE,FALSE,2,01/03/2017,Inactive,21/03/2017,Inactive Client,0,504.8532451,314.4059714,515.2949224,,
64249.47377,774.3133229,1036,31/03/2017,969.8687415,462.34113,TRUE,118,21/03/2017,128248,21/03/2017,90099,Now Prove It,21/03/2017,791.163412,923.9294097,988.8862838,RetirementBrokerage,TRUE,TRUE,4,01/03/2017,Active,21/03/2017,Active Client,0,978.3071185,596.8943637,506.7707539,,
64249.47377,190.0047442,1036,31/03/2017,162.5274529,158.7046569,TRUE,74,21/03/2017,65024,21/03/2017,86901,Wealth Comes in Many Forms,21/03/2017,302.2127508,251.3468493,98.97704281,RetirementPlan,TRUE,TRUE,3,01/03/2017,Active,21/03/2017,Active Client,0,784.3018777,712.2443483,147.4821591,,
64249.47377,73.90965995,1036,31/03/2017,380.8191585,775.1837515,TRUE,63,21/03/2017,55472,21/03/2017,59013,Now Prove It,21/03/2017,854.0889542,398.6272149,609.1369589,RetirementBasic,TRUE,TRUE,1,01/03/2017,Active,21/03/2017,Active Client,0,573.5488769,196.6522769,82.87100753,,
